personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-001220,2025-04-01,4,-0.041,-0.1,0.578,-0.119,0.045,-0.143,-0.03,0.087
P-001220,2025-05-01,5,-0.0,-0.1,-0.278,-0.134,0.014,0.008,-0.001,0.133
P-001220,2025-06-01,6,-0.0,-0.1,-0.02,0.175,0.025,0.103,0.033,0.113
P-001220,2025-07-01,7,-0.039,-0.1,0.21,-0.076,0.081,0.07,-0.122,0.118
P-001220,2025-08-01,8,-0.0,-0.1,0.015,0.047,0.089,0.04,0.148,0.102
P-001220,2025-09-01,9,-0.0,-0.1,-0.009,0.059,0.004,0.059,0.007,0.198
P-001220,2025-10-01,10,-0.0,-0.1,-0.285,-0.077,0.026,-0.04,-0.022,0.103
P-001220,2025-11-01,11,-0.013,-0.1,0.251,0.18,0.072,0.042,0.102,0.109
P-001220,2025-12-01,12,-0.0,-0.1,-0.124,-0.055,0.082,-0.062,0.139,0.286
P-001221,2025-01-01,1,-0.042,0.2,-0.124,0.018,0.077,0.013,0.109,0.117
P-001221,2025-02-01,2,-0.003,-0.1,-0.073,-0.089,0.037,-0.033,0.065,0.124
P-001221,2025-03-01,3,-0.0,-0.1,0.086,0.137,0.044,0.067,0.048,0.087
P-001221,2025-04-01,4,-0.0,-0.1,-0.09,0.083,0.089,0.049,-0.138,0.094
P-001221,2025-05-01,5,-0.014,-0.1,0.067,-0.272,0.044,0.009,-0.082,0.05
P-001221,2025-06-01,6,-0.056,-0.1,1.347,0.197,0.293,0.072,0.38,-0.52
P-001221,2025-07-01,7,-0.0,0.2,-0.091,-0.08,0.2,-0.027,0.378,-0.447
P-001221,2025-08-01,8,-0.0,-0.1,-0.651,0.11,0.106,0.12,-0.012,0.091
P-001221,2025-09-01,9,-0.0,-0.1,0.246,-0.116,0.059,-0.021,0.116,0.106
P-001221,2025-10-01,10,-0.0,-0.1,0.013,0.24,0.028,0.086,-0.04,0.076
P-001221,2025-11-01,11,-0.009,-0.1,-0.075,-0.213,0.028,-0.104,0.037,0.094
P-001221,2025-12-01,12,-0.091,-0.1,0.255,0.077,0.017,0.068,-0.01,0.103
P-001222,2025-01-01,1,-0.0,-0.1,-0.3,0.05,0.035,0.013,-0.061,0.253
P-001222,2025-02-01,2,-0.0,0.2,-0.19,0.064,0.037,0.088,0.034,0.186
P-001222,2025-03-01,3,-0.029,-0.1,0.624,-0.242,0.106,-0.121,0.179,0.182
P-001222,2025-04-01,4,-0.04,-0.1,-0.226,0.198,0.1,0.086,0.153,0.22
P-001222,2025-05-01,5,-0.0,-0.1,-0.098,-0.106,0.104,-0.094,0.175,0.258
P-001222,2025-06-01,6,-0.0,-0.1,0.231,0.249,0.065,0.094,0.122,0.199
P-001222,2025-07-01,7,-0.034,-0.1,-0.378,-0.107,0.058,-0.031,-0.089,0.277
P-001222,2025-08-01,8,-0.048,0.2,0.1,0.031,0.041,0.016,-0.065,0.143
P-001222,2025-09-01,9,-0.0,-0.1,0.223,-0.066,0.058,0.022,0.111,0.106
P-001222,2025-10-01,10,-0.0,-0.1,0.099,-0.088,0.007,-0.061,-0.002,0.116
P-001222,2025-11-01,11,-0.038,-0.1,-0.026,0.247,0.036,0.181,0.057,0.204
P-001222,2025-12-01,12,-0.014,-0.1,-0.235,0.02,0.05,-0.01,-0.073,0.178
P-001223,2025-01-01,1,-0.0,0.2,-0.374,-0.199,0.04,-0.036,-0.044,0.256
P-001223,2025-02-01,2,-0.048,-0.1,0.217,0.141,0.043,0.012,-0.064,0.024
P-001223,2025-03-01,3,-0.0,0.2,0.153,0.048,0.024,0.017,0.023,0.207
P-001223,2025-04-01,4,-0.055,-0.1,-0.29,-0.036,0.035,-0.002,0.021,0.164
P-001223,2025-05-01,5,-0.0,-0.1,-0.079,-0.33,0.043,-0.114,0.079,0.091
P-001223,2025-06-01,6,-0.0,0.2,0.29,0.557,0.076,0.19,0.147,0.103
P-001223,2025-07-01,7,-0.0,-0.1,0.043,0.226,0.063,0.124,0.103,0.155
P-001223,2025-08-01,8,-0.021,0.2,-0.081,-0.117,0.055,0.033,-0.086,0.17
P-001223,2025-09-01,9,-0.0,-0.1,0.199,-0.251,0.064,-0.108,0.105,0.058
P-001223,2025-10-01,10,-0.0,-0.1,-0.026,0.159,0.026,0.07,0.05,0.165
P-001223,2025-11-01,11,-0.005,-0.1,-0.213,0.063,0.078,0.067,0.114,0.137
P-001223,2025-12-01,12,-0.0,-0.1,-0.076,-0.016,0.038,-0.001,0.042,0.263
P-001224,2025-01-01,1,-0.005,-0.1,-0.56,0.14,0.073,0.04,-0.056,0.241
P-001224,2025-02-01,2,-0.071,-0.1,4.294,-0.398,0.479,-0.197,0.612,-0.844
P-001224,2025-03-01,3,-0.0,0.2,0.038,-0.122,0.292,-0.039,0.552,-0.846
P-001224,2025-04-01,4,-0.0,-0.1,-0.023,0.299,0.395,0.081,0.77,-0.801
P-001224,2025-05-01,5,-0.0,-0.1,0.035,-0.08,0.243,-0.084,0.478,-0.778
P-001224,2025-06-01,6,-0.0,0.2,-0.932,0.541,0.313,0.351,-0.143,0.778
P-001224,2025-07-01,7,-0.145,-0.1,2.093,-0.049,0.255,-0.095,-0.061,0.271
P-001224,2025-08-01,8,-0.0,-0.1,-0.181,-0.061,0.073,0.006,-0.086,0.26
P-001224,2025-09-01,9,-0.0,0.2,-0.237,0.124,0.054,0.004,-0.092,0.269
P-001224,2025-10-01,10,-0.0,-0.1,0.529,0.067,0.032,-0.029,-0.046,0.232
P-001224,2025-11-01,11,-0.021,0.2,0.059,-0.003,0.053,0.016,-0.068,0.234
P-001224,2025-12-01,12,-0.0,-0.1,-0.058,-0.054,0.017,-0.039,-0.024,0.258
P-001225,2025-01-01,1,-0.017,-0.1,-0.334,0.197,0.031,0.132,-0.007,0.191
P-001225,2025-02-01,2,-0.0,-0.1,0.406,0.02,0.04,-0.011,0.077,0.149
P-001225,2025-03-01,3,-0.018,-0.1,-0.043,-0.031,0.077,0.043,0.147,0.153
P-001225,2025-04-01,4,-0.038,-0.1,-0.383,-0.259,0.018,-0.088,0.013,0.262
P-001225,2025-05-01,5,-0.025,-0.1,0.514,0.295,0.005,0.142,-0.007,0.177
P-001225,2025-06-01,6,-0.013,-0.1,-0.043,-0.117,0.075,-0.068,-0.143,0.166
P-001225,2025-07-01,7,-0.088,-0.1,-0.045,0.018,0.014,-0.018,-0.018,0.117
P-001225,2025-08-01,8,-0.022,-0.1,-0.117,0.031,0.014,-0.163,0.009,0.17
P-001225,2025-09-01,9,-0.0,0.2,-0.003,-0.022,0.01,-0.066,-0.02,0.235
P-001225,2025-10-01,10,-0.029,-0.1,0.088,0.206,0.056,0.078,-0.081,0.084
P-001225,2025-11-01,11,-0.0,-0.1,0.051,-0.016,0.079,-0.052,0.106,0.085
P-001225,2025-12-01,12,-0.039,0.2,-0.198,-0.16,0.025,-0.096,0.047,0.219
P-001226,2025-01-01,1,-0.0,-0.1,-0.281,-0.08,0.015,-0.046,0.018,0.054
P-001226,2025-02-01,2,-0.0,0.2,0.296,0.143,0.071,0.03,0.14,0.062
P-001226,2025-03-01,3,-0.0,-0.1,0.031,0.003,0.067,0.005,0.131,0.036
P-001226,2025-04-01,4,-0.093,-0.1,1.695,-0.265,0.485,-0.183,0.706,-0.902
P-001226,2025-05-01,5,-0.03,-0.1,-0.193,0.046,0.368,0.007,0.646,-0.725
P-001226,2025-06-01,6,-0.012,-0.1,0.185,-0.278,0.414,-0.111,0.782,-0.784
P-001226,2025-07-01,7,-0.0,-0.1,-0.112,0.783,0.305,0.217,0.6,-0.806
P-001226,2025-08-01,8,-0.025,-0.1,0.068,-0.385,0.389,-0.117,0.735,-0.92
P-001226,2025-09-01,9,-0.0,-0.1,-0.647,0.434,0.176,0.186,0.143,-0.025
P-001226,2025-10-01,10,-0.021,0.2,0.032,0.212,0.059,0.096,0.108,0.034
P-001226,2025-11-01,11,-0.062,-0.1,-0.115,-0.192,0.032,-0.112,0.057,0.058
P-001226,2025-12-01,12,-0.048,-0.1,0.124,0.282,0.103,0.121,0.202,-0.02
P-001227,2025-01-01,1,-0.0,-0.1,-0.478,0.146,0.088,0.149,-0.143,0.271
P-001227,2025-02-01,2,-0.0,0.2,0.138,-0.27,0.037,-0.08,-0.072,0.293
P-001227,2025-03-01,3,-0.007,-0.1,0.179,0.148,0.034,0.101,-0.047,0.106
P-001227,2025-04-01,4,-0.0,-0.1,0.026,0.036,0.026,-0.062,0.013,0.113
P-001227,2025-05-01,5,-0.001,-0.1,-0.072,0.087,0.102,-0.013,0.101,0.167
P-001227,2025-06-01,6,-0.006,-0.1,0.219,-0.119,0.099,-0.091,0.124,0.091
P-001227,2025-07-01,7,-0.072,0.2,-0.341,-0.017,0.034,0.019,-0.063,0.35
P-001227,2025-08-01,8,-0.0,-0.1,0.264,-0.044,0.029,-0.064,-0.035,0.017
P-001227,2025-09-01,9,-0.0,0.2,0.046,0.136,0.039,0.102,0.075,0.206
P-001227,2025-10-01,10,-0.08,-0.1,-0.102,-0.098,0.002,0.028,0.002,0.163
P-001227,2025-11-01,11,-0.051,-0.1,-0.075,0.001,0.054,0.063,0.081,0.08
P-001227,2025-12-01,12,-0.036,0.2,0.117,0.225,0.034,0.144,-0.005,0.035
P-001228,2025-01-01,1,-0.0,0.2,-0.397,0.138,0.059,0.095,-0.113,0.178
P-001228,2025-02-01,2,-0.044,-0.1,0.334,0.093,0.079,-0.016,0.1,0.115
P-001228,2025-03-01,3,-0.0,0.2,-0.095,-0.129,0.023,-0.062,0.028,0.1
P-001228,2025-04-01,4,-0.005,-0.1,-0.163,-0.072,0.082,0.013,0.119,0.238
P-001228,2025-05-01,5,-0.0,-0.1,0.506,-0.041,0.014,0.048,-0.011,-0.023
P-001228,2025-06-01,6,-0.033,-0.1,-0.126,0.112,0.064,0.039,0.093,0.187
P-001228,2025-07-01,7,-0.0,-0.1,0.064,0.028,0.023,0.075,0.038,0.142
P-001228,2025-08-01,8,-0.03,-0.1,-0.242,0.133,0.081,0.125,-0.114,0.045
P-001228,2025-09-01,9,-0.0,-0.1,-0.033,-0.146,0.028,-0.007,-0.055,0.195
P-001228,2025-10-01,10,-0.053,0.2,0.149,-0.003,0.015,0.03,-0.02,0.15
P-001228,2025-11-01,11,-0.015,-0.1,0.135,0.077,0.013,0.093,-0.017,0.189
P-001228,2025-12-01,12,-0.075,0.2,-0.199,-0.029,0.046,-0.017,-0.075,0.126
P-001229,2025-01-01,1,-0.0,0.2,-0.313,-0.002,0.034,-0.073,0.065,0.143
P-001229,2025-02-01,2,-0.069,-0.1,0.048,-0.153,0.035,-0.038,-0.054,0.083
P-001229,2025-03-01,3,-0.013,-0.1,-0.097,0.241,0.025,0.089,-0.022,0.064
P-001229,2025-04-01,4,-0.017,0.2,0.38,-0.003,0.117,-0.008,0.17,0.076
P-001229,2025-05-01,5,-0.002,-0.1,-0.075,0.065,0.022,0.032,0.015,0.097
P-001229,2025-06-01,6,-0.122,0.2,1.305,-0.044,0.314,-0.084,0.474,-0.504
P-001229,2025-07-01,7,-0.0,-0.1,-0.003,-0.106,0.237,-0.024,0.459,-0.544
P-001229,2025-08-01,8,-0.0,0.2,-0.69,-0.16,0.145,-0.11,-0.143,0.099
P-001229,2025-09-01,9,-0.0,-0.1,0.524,0.12,0.022,0.013,0.04,0.079
P-001229,2025-10-01,10,-0.067,-0.1,-0.246,0.115,0.026,0.033,0.021,0.078
P-001229,2025-11-01,11,-0.026,-0.1,0.032,0.017,0.037,0.026,0.028,0.099
P-001229,2025-12-01,12,-0.0,-0.1,0.075,-0.041,0.081,0.003,-0.143,0.083
P-001230,2025-01-01,1,-0.016,-0.1,-0.409,-0.051,0.071,-0.016,-0.128,0.169
P-001230,2025-02-01,2,-0.057,0.2,0.353,0.121,0.055,0.058,-0.095,0.093
P-001230,2025-03-01,3,-0.039,-0.1,-0.036,0.068,0.033,0.029,-0.063,0.109
P-001230,2025-04-01,4,-0.039,0.2,-0.109,-0.076,0.007,-0.045,-0.011,0.207
P-001230,2025-05-01,5,-0.0,-0.1,-0.21,-0.167,0.011,0.031,0.019,0.184
P-001230,2025-06-01,6,-0.0,-0.1,0.67,0.371,0.072,0.227,0.119,0.104
P-001230,2025-07-01,7,-0.0,0.2,-0.325,-0.241,0.043,-0.091,-0.042,0.131
P-001230,2025-08-01,8,-0.0,-0.1,-0.056,-0.104,0.029,-0.09,0.025,0.254
P-001230,2025-09-01,9,-0.061,-0.1,0.383,0.237,0.039,0.109,0.02,0.123
P-001230,2025-10-01,10,-0.0,-0.1,-0.271,0.083,0.03,0.045,0.05,0.119
P-001230,2025-11-01,11,-0.008,-0.1,0.167,-0.07,0.015,-0.106,-0.012,0.061
P-001230,2025-12-01,12,-0.052,0.2,0.225,-0.003,0.051,-0.029,0.029,0.236
P-001231,2025-01-01,1,-0.043,-0.1,-0.354,0.069,0.02,0.07,-0.039,0.219
P-001231,2025-02-01,2,-0.194,-0.1,2.494,-0.407,0.49,-0.241,0.708,-0.803
P-001231,2025-03-01,3,-0.005,-0.1,-0.035,0.13,0.346,0.076,0.671,-0.787
P-001231,2025-04-01,4,-0.023,0.2,-0.046,-0.326,0.27,-0.141,0.533,-0.763
P-001231,2025-05-01,5,-0.074,-0.1,0.136,0.503,0.334,0.283,0.653,-0.786
P-001231,2025-06-01,6,-0.0,0.2,-0.929,0.524,0.304,0.283,-0.143,0.778
P-001231,2025-07-01,7,-0.094,-0.1,1.816,-0.052,0.245,-0.124,-0.068,0.244
P-001231,2025-08-01,8,-0.006,0.2,-0.098,-0.026,0.041,-0.037,-0.074,0.263
P-001231,2025-09-01,9,-0.029,-0.1,0.232,-0.061,0.018,-0.044,0.035,0.24
P-001231,2025-10-01,10,-0.033,-0.1,0.169,0.252,0.056,-0.01,-0.074,0.246
P-001231,2025-11-01,11,-0.0,-0.1,-0.268,-0.076,0.034,-0.023,-0.008,0.265
P-001231,2025-12-01,12,-0.006,-0.1,0.255,-0.09,0.024,0.035,-0.0,0.254
P-001232,2025-01-01,1,-0.0,0.2,-0.226,0.067,0.025,0.077,0.046,0.094
P-001232,2025-02-01,2,-0.079,-0.1,-0.104,0.063,0.027,0.064,-0.023,0.173
P-001232,2025-03-01,3,-0.0,-0.1,-0.122,-0.086,0.041,-0.114,0.032,0.089
P-001232,2025-04-01,4,-0.013,0.2,0.562,0.074,0.063,-0.038,0.099,0.068
P-001232,2025-05-01,5,-0.084,-0.1,0.02,-0.006,0.098,-0.003,-0.143,0.104
P-001232,2025-06-01,6,-0.0,0.2,-0.29,-0.064,0.059,0.098,0.07,0.125
P-001232,2025-07-01,7,-0.104,-0.1,0.035,0.034,0.037,0.093,0.058,0.115
P-001232,2025-08-01,8,-0.064,0.2,0.248,-0.189,0.068,-0.068,-0.08,0.169
P-001232,2025-09-01,9,-0.062,-0.1,-0.192,0.339,0.17,0.191,0.286,0.247
P-001232,2025-10-01,10,-0.041,-0.1,-0.16,0.046,0.024,-0.064,-0.007,0.209
P-001232,2025-11-01,11,-0.0,-0.1,0.204,-0.274,0.045,-0.129,0.028,0.214
P-001232,2025-12-01,12,-0.0,0.2,-0.219,0.345,0.033,0.113,0.063,0.267
P-001233,2025-01-01,1,-0.0,0.2,-0.231,0.164,0.005,0.053,0.007,0.152
P-001233,2025-02-01,2,-0.022,-0.1,-0.211,0.074,0.031,0.053,0.041,0.32
P-001233,2025-03-01,3,-0.0,-0.1,-0.036,-0.131,0.029,-0.064,-0.048,0.077
P-001233,2025-04-01,4,-0.07,-0.1,0.246,-0.064,0.006,-0.0,-0.001,0.027
P-001233,2025-05-01,5,-0.058,0.2,0.184,0.191,0.016,-0.006,0.012,0.061
P-001233,2025-06-01,6,-0.0,-0.1,-0.319,-0.021,0.051,-0.041,-0.065,0.102
P-001233,2025-07-01,7,-0.0,-0.1,0.154,-0.032,0.058,-0.024,0.099,0.208
P-001233,2025-08-01,8,-0.009,-0.1,0.013,-0.031,0.055,0.021,0.092,0.02
P-001233,2025-09-01,9,-0.069,0.2,0.057,0.042,0.008,0.061,-0.007,0.132
P-001233,2025-10-01,10,-0.0,-0.1,0.102,-0.02,0.041,-0.025,-0.058,-0.006
P-001233,2025-11-01,11,-0.046,-0.1,0.005,-0.017,0.032,0.009,-0.063,0.067
P-001233,2025-12-01,12,-0.02,-0.1,-0.011,0.12,0.038,-0.009,-0.048,0.145
P-001234,2025-01-01,1,-0.0,0.2,-0.329,0.013,0.022,-0.027,0.032,0.236
P-001234,2025-02-01,2,-0.0,-0.1,0.013,-0.015,0.04,-0.098,-0.073,0.333
P-001234,2025-03-01,3,-0.01,0.2,0.014,-0.017,0.03,0.041,0.053,0.245
P-001234,2025-04-01,4,-0.024,-0.1,-0.236,0.088,0.088,0.019,0.137,0.268
P-001234,2025-05-01,5,-0.04,-0.1,0.433,0.079,0.006,0.072,0.01,0.173
P-001234,2025-06-01,6,-0.01,-0.1,-0.146,0.087,0.028,0.021,0.027,0.155
P-001234,2025-07-01,7,-0.014,-0.1,-0.112,-0.124,0.098,-0.104,0.162,0.11
P-001234,2025-08-01,8,-0.005,-0.1,0.149,-0.061,0.062,-0.054,0.101,0.259
P-001234,2025-09-01,9,-0.078,0.2,0.316,-0.234,0.07,-0.07,0.126,-0.001
P-001234,2025-10-01,10,-0.035,-0.1,-0.202,0.546,0.067,0.22,0.1,0.183
P-001234,2025-11-01,11,-0.015,0.2,0.059,-0.189,0.008,-0.111,-0.0,0.16
P-001234,2025-12-01,12,-0.0,-0.1,-0.287,0.043,0.028,0.06,0.019,0.145
P-001235,2025-01-01,1,-0.076,0.2,-0.032,0.177,0.084,-0.022,-0.05,0.093
P-001235,2025-02-01,2,-0.0,-0.1,-0.125,-0.181,0.062,-0.072,-0.029,0.104
P-001235,2025-03-01,3,-0.083,-0.1,2.14,-0.463,0.5,-0.243,0.707,-0.911
P-001235,2025-04-01,4,-0.004,-0.1,-0.013,-0.046,0.344,-0.05,0.657,-0.928
P-001235,2025-05-01,5,-0.0,-0.1,-0.016,0.311,0.359,0.117,0.681,-0.884
P-001235,2025-06-01,6,-0.104,-0.1,0.093,0.054,0.331,-0.05,0.65,-0.962
P-001235,2025-07-01,7,-0.017,-0.1,-0.162,-0.248,0.419,-0.07,0.758,-0.951
P-001235,2025-08-01,8,-0.0,-0.1,0.201,0.086,0.4,-0.041,0.75,-0.916
P-001235,2025-09-01,9,-0.041,-0.1,-0.03,0.198,0.307,0.04,0.604,-0.967
P-001235,2025-10-01,10,-0.0,0.2,-0.681,0.192,0.132,0.164,0.057,0.105
P-001235,2025-11-01,11,-0.0,-0.1,-0.044,0.364,0.06,0.11,0.11,0.098
P-001235,2025-12-01,12,-0.0,-0.1,-0.075,-0.165,0.098,-0.068,0.177,0.116
P-001236,2025-01-01,1,-0.027,-0.1,-0.293,0.007,0.051,0.005,0.079,0.127
P-001236,2025-02-01,2,-0.0,0.2,-0.141,0.075,0.055,-0.008,-0.063,0.259
P-001236,2025-03-01,3,-0.0,-0.1,-0.218,0.046,0.041,-0.0,-0.054,0.224
P-001236,2025-04-01,4,-0.0,-0.1,0.614,-0.143,0.042,-0.101,0.048,0.235
P-001236,2025-05-01,5,-0.0,0.2,-0.262,0.053,0.038,-0.062,-0.05,0.286
P-001236,2025-06-01,6,-0.0,-0.1,0.016,-0.076,0.023,-0.017,-0.041,0.23
P-001236,2025-07-01,7,-0.0,-0.1,0.37,0.233,0.019,0.098,0.031,0.168
P-001236,2025-08-01,8,-0.063,-0.1,-0.102,-0.15,0.06,-0.014,-0.091,0.19
P-001236,2025-09-01,9,-0.053,-0.1,0.072,-0.022,0.023,0.038,0.02,0.199
P-001236,2025-10-01,10,-0.063,0.2,-0.128,0.03,0.041,-0.027,-0.075,0.103
P-001236,2025-11-01,11,-0.0,-0.1,0.193,0.143,0.044,0.126,-0.071,0.274
P-001236,2025-12-01,12,-0.006,0.2,0.043,-0.084,0.047,-0.075,0.054,0.16
P-001237,2025-01-01,1,-0.132,-0.1,0.029,0.118,0.125,0.046,0.181,-0.175
P-001237,2025-02-01,2,-0.008,-0.1,0.244,-0.142,0.239,-0.068,0.475,-0.207
P-001237,2025-03-01,3,-0.0,-0.1,-0.202,0.0,0.022,-0.05,0.021,-0.208
P-001237,2025-04-01,4,-0.089,-0.1,1.852,-0.259,0.563,-0.084,0.873,-0.985
P-001237,2025-05-01,5,-0.082,-0.1,-0.015,0.071,0.487,0.048,0.935,-0.83
P-001237,2025-06-01,6,-0.057,-0.1,0.138,-0.203,0.467,-0.079,0.907,-1.024
P-001237,2025-07-01,7,-0.0,0.2,0.0,0.173,0.45,-0.007,0.868,-1.079
P-001237,2025-08-01,8,-0.022,-0.1,0.0,-0.092,0.396,-0.039,0.766,-1.132
P-001237,2025-09-01,9,-0.0,-0.1,0.0,-0.253,0.319,-0.099,0.616,-1.094
P-001237,2025-10-01,10,-0.0,-0.1,0.0,0.166,0.485,0.029,0.96,-1.154
P-001237,2025-11-01,11,-0.082,-0.1,0.0,-0.373,0.44,-0.198,0.847,-0.974
P-001237,2025-12-01,12,-0.01,-0.1,0.0,0.616,0.358,0.139,0.681,-1.182
P-001238,2025-01-01,1,-0.0,-0.1,-0.47,0.009,0.023,0.077,-0.029,0.198
P-001238,2025-02-01,2,-0.0,-0.1,0.101,0.021,0.089,-0.028,0.148,0.137
P-001238,2025-03-01,3,-0.003,-0.1,-0.191,-0.111,0.037,-0.077,-0.053,0.255
P-001238,2025-04-01,4,-0.0,0.2,0.539,0.067,0.028,0.029,0.036,0.246
P-001238,2025-05-01,5,-0.034,-0.1,-0.194,0.229,0.017,0.116,-0.027,0.194
P-001238,2025-06-01,6,-0.052,0.2,0.309,-0.154,0.021,-0.062,0.017,0.13
P-001238,2025-07-01,7,-0.038,-0.1,-0.239,-0.162,0.052,-0.12,0.091,0.142
P-001238,2025-08-01,8,-0.042,0.2,0.018,0.306,0.062,0.171,-0.099,0.193
P-001238,2025-09-01,9,-0.002,-0.1,-0.166,-0.011,0.06,-0.028,-0.113,0.051
P-001238,2025-10-01,10,-0.0,-0.1,0.011,0.045,0.024,0.012,0.013,0.141
P-001238,2025-11-01,11,-0.008,0.2,0.091,-0.038,0.077,-0.025,-0.143,0.187
P-001238,2025-12-01,12,-0.058,-0.1,0.423,-0.178,0.081,-0.053,0.126,0.142
P-001239,2025-01-01,1,-0.0,0.2,-0.495,-0.006,0.074,0.04,0.085,0.103
P-001239,2025-02-01,2,-0.0,-0.1,0.071,0.204,0.01,0.06,-0.016,0.091
P-001239,2025-03-01,3,-0.015,0.2,0.126,0.027,0.033,0.127,-0.046,0.069
P-001239,2025-04-01,4,-0.009,-0.1,0.262,-0.087,0.035,-0.036,-0.054,0.066
P-001239,2025-05-01,5,-0.0,0.2,-0.191,-0.086,0.029,-0.027,-0.038,0.067
P-001239,2025-06-01,6,-0.027,-0.1,1.766,0.055,0.286,0.013,0.426,-0.499
P-001239,2025-07-01,7,-0.03,-0.1,0.035,-0.014,0.205,0.07,0.349,-0.519
P-001239,2025-08-01,8,-0.0,0.2,-0.629,-0.126,0.116,-0.059,0.067,0.106
P-001239,2025-09-01,9,-0.062,-0.1,0.154,0.105,0.034,-0.017,0.067,0.081
P-001239,2025-10-01,10,-0.0,-0.1,0.047,0.086,0.031,0.082,-0.03,0.053
P-001239,2025-11-01,11,-0.0,-0.1,-0.366,0.051,0.056,0.042,-0.097,0.107
P-001239,2025-12-01,12,-0.067,0.2,-0.021,-0.146,0.036,-0.1,0.054,0.119
P-001240,2025-01-01,1,-0.007,-0.1,-0.353,-0.062,0.042,-0.02,-0.082,0.127
P-001240,2025-02-01,2,-0.0,-0.1,0.017,0.216,0.023,0.037,0.009,0.157
P-001240,2025-03-01,3,-0.001,0.2,-0.127,-0.201,0.018,-0.16,-0.023,0.147
P-001240,2025-04-01,4,-0.039,-0.1,0.048,0.259,0.027,0.108,-0.052,0.086
P-001240,2025-05-01,5,-0.019,-0.1,0.173,-0.036,0.028,-0.08,0.05,0.217
P-001240,2025-06-01,6,-0.015,0.2,-0.095,-0.164,0.036,-0.085,-0.061,0.12
P-001240,2025-07-01,7,-0.0,-0.1,0.029,0.214,0.05,0.111,-0.095,0.166
P-001240,2025-08-01,8,-0.0,0.2,-0.147,-0.111,0.062,-0.087,-0.106,0.13
P-001240,2025-09-01,9,-0.0,-0.1,-0.197,0.09,0.08,0.074,-0.068,0.175
P-001240,2025-10-01,10,-0.156,0.2,0.631,-0.143,0.04,-0.038,0.015,0.197
P-001240,2025-11-01,11,-0.0,-0.1,-0.134,0.056,0.06,0.038,-0.097,0.13
P-001240,2025-12-01,12,-0.05,-0.1,-0.01,0.066,0.069,0.013,0.115,0.22
P-001241,2025-01-01,1,-0.0,-0.1,0.05,0.045,0.171,0.004,0.312,-0.181
P-001241,2025-02-01,2,-0.0,-0.1,0.332,-0.071,0.208,-0.039,0.404,-0.227
P-001241,2025-03-01,3,-0.101,-0.1,-0.097,-0.042,0.133,-0.042,0.26,-0.267
P-001241,2025-04-01,4,-0.062,0.2,1.47,-0.245,0.566,-0.156,0.861,-0.973
P-001241,2025-05-01,5,-0.0,-0.1,-0.014,-0.183,0.444,-0.086,0.885,-1.06
P-001241,2025-06-01,6,-0.0,-0.1,-0.045,-0.113,0.446,-0.109,0.876,-1.023
P-001241,2025-07-01,7,-0.0,-0.1,0.111,0.136,0.421,0.018,0.751,-1.034
P-001241,2025-08-01,8,-0.0,-0.1,-0.024,-0.255,0.443,-0.126,0.866,-0.977
P-001241,2025-09-01,9,-0.011,-0.1,0.025,0.284,0.471,0.177,0.926,-0.998
P-001241,2025-10-01,10,-0.067,0.2,-0.04,-0.155,0.434,-0.084,0.837,-1.161
P-001241,2025-11-01,11,-0.071,-0.1,0.042,0.129,0.503,-0.004,0.952,-1.114
P-001241,2025-12-01,12,-0.0,-0.1,0.0,-0.323,0.411,-0.035,0.792,-1.202
P-001242,2025-01-01,1,-0.112,-0.1,0.126,-0.044,0.202,-0.067,0.327,-0.197
P-001242,2025-02-01,2,-0.016,-0.1,0.122,-0.193,0.207,-0.027,0.407,-0.226
P-001242,2025-03-01,3,-0.0,-0.1,0.052,-0.199,0.21,-0.098,0.416,-0.217
P-001242,2025-04-01,4,-0.04,-0.1,1.009,-0.188,0.513,-0.104,0.819,-0.86
P-001242,2025-05-01,5,-0.05,-0.1,0.021,0.08,0.406,0.024,0.789,-0.998
P-001242,2025-06-01,6,-0.11,0.2,0.146,-0.023,0.518,0.015,1.0,-0.875
P-001242,2025-07-01,7,-0.0,-0.1,0.002,-0.12,0.489,-0.071,0.934,-1.02
P-001242,2025-08-01,8,-0.051,-0.1,0.043,-0.225,0.501,-0.082,0.995,-1.084
P-001242,2025-09-01,9,-0.049,-0.1,0.0,-0.308,0.428,-0.156,0.821,-1.053
P-001242,2025-10-01,10,-0.035,-0.1,0.0,0.483,0.454,0.161,0.907,-1.039
P-001242,2025-11-01,11,-0.0,-0.1,-0.019,-0.326,0.398,-0.113,0.773,-1.11
P-001242,2025-12-01,12,-0.0,-0.1,0.019,0.216,0.427,0.038,0.827,-0.998
P-001243,2025-01-01,1,-0.0,-0.1,0.112,-0.224,0.028,-0.099,0.001,-0.193
P-001243,2025-02-01,2,-0.035,-0.1,0.025,0.17,0.169,-0.043,0.303,-0.183
P-001243,2025-03-01,3,-0.043,-0.1,0.121,-0.316,0.204,-0.161,0.35,-0.202
P-001243,2025-04-01,4,-0.091,-0.1,1.347,-0.187,0.524,-0.152,0.866,-0.978
P-001243,2025-05-01,5,-0.009,0.2,-0.009,-0.081,0.457,-0.113,0.86,-0.684
P-001243,2025-06-01,6,-0.016,-0.1,0.078,-0.212,0.469,-0.015,0.911,-1.123
