personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-001328,DEP-0004238,6,2025-06-01,2025-06-02,2025-06-23,21,Extended,4,5,True,High Altitude/Extreme
P-001328,DEP-0004239,7,2025-07-01,2025-07-03,2025-07-24,21,Extended,4,5,True,High Altitude/Extreme
P-001328,DEP-0004240,8,2025-08-01,2025-08-05,2025-08-25,20,Extended,5,4,True,High Altitude/Extreme
P-001328,DEP-0004241,9,2025-09-01,2025-09-02,2025-09-27,25,High Tempo,5,5,True,Remote/Difficult Terrain
P-001328,DEP-0004242,10,2025-10-01,2025-10-05,2025-10-27,22,Extended,4,5,True,High Altitude/Extreme
P-001328,DEP-0004243,11,2025-11-01,2025-11-03,2025-11-26,23,High Tempo,4,4,True,High Altitude/Extreme
P-001329,DEP-0004244,3,2025-03-01,2025-03-02,2025-03-27,25,Extended,4,4,True,High Altitude/Extreme
P-001329,DEP-0004245,4,2025-04-01,2025-04-05,2025-04-26,21,Extended,4,4,True,Remote/Difficult Terrain
P-001329,DEP-0004246,5,2025-05-01,2025-05-04,2025-05-26,22,Extended,4,5,True,High Altitude/Extreme
P-001329,DEP-0004247,6,2025-06-01,2025-06-05,2025-06-25,20,Extended,4,4,True,Remote/Difficult Terrain
P-001329,DEP-0004248,7,2025-07-01,2025-07-04,2025-07-27,23,Extended,4,5,True,High Altitude/Extreme
P-001329,DEP-0004249,8,2025-08-01,2025-08-05,2025-08-28,23,Extended,3,5,True,High Altitude/Extreme
P-001329,DEP-0004250,9,2025-09-01,2025-09-05,2025-09-28,23,Extended,4,4,True,Remote/Difficult Terrain
P-001331,DEP-0004251,4,2025-04-01,2025-04-05,2025-04-24,19,High Tempo,3,3,False,Semi-Urban Outpost
P-001331,DEP-0004252,5,2025-05-01,2025-05-02,2025-05-23,21,High Tempo,4,3,True,Semi-Urban Outpost
P-001331,DEP-0004253,6,2025-06-01,2025-06-05,2025-06-25,20,High Tempo,3,3,False,Semi-Urban Outpost
P-001331,DEP-0004254,7,2025-07-01,2025-07-03,2025-07-27,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-001331,DEP-0004255,8,2025-08-01,2025-08-02,2025-08-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-001332,DEP-0004256,3,2025-03-01,2025-03-03,2025-03-28,25,Extended,4,5,True,High Altitude/Extreme
P-001332,DEP-0004257,4,2025-04-01,2025-04-03,2025-04-27,24,Extended,3,4,True,Remote/Difficult Terrain
P-001332,DEP-0004258,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,3,4,True,High Altitude/Extreme
P-001332,DEP-0004259,6,2025-06-01,2025-06-03,2025-06-23,20,Extended,3,5,True,Remote/Difficult Terrain
P-001332,DEP-0004260,7,2025-07-01,2025-07-02,2025-07-23,21,Extended,4,4,True,High Altitude/Extreme
P-001332,DEP-0004261,8,2025-08-01,2025-08-03,2025-08-24,21,Extended,4,5,True,Remote/Difficult Terrain
P-001332,DEP-0004262,9,2025-09-01,2025-09-03,2025-09-27,24,Extended,3,5,True,Remote/Difficult Terrain
P-001334,DEP-0004263,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,3,True,Semi-Urban Outpost
P-001334,DEP-0004264,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-001335,DEP-0004265,6,2025-06-01,2025-06-04,2025-06-26,22,High Tempo,4,3,True,Semi-Urban Outpost
P-001335,DEP-0004266,7,2025-07-01,2025-07-04,2025-07-23,19,High Tempo,4,3,True,Semi-Urban Outpost
P-001336,DEP-0004267,3,2025-03-01,2025-03-02,2025-03-27,25,Extended,4,4,True,High Altitude/Extreme
P-001336,DEP-0004268,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,4,4,True,Remote/Difficult Terrain
P-001336,DEP-0004269,5,2025-05-01,2025-05-04,2025-05-28,24,Extended,3,5,True,High Altitude/Extreme
P-001336,DEP-0004270,6,2025-06-01,2025-06-04,2025-06-27,23,Extended,4,5,True,Remote/Difficult Terrain
P-001336,DEP-0004271,7,2025-07-01,2025-07-03,2025-07-26,23,Extended,4,5,True,High Altitude/Extreme
P-001336,DEP-0004272,8,2025-08-01,2025-08-04,2025-08-26,22,Extended,3,4,True,Remote/Difficult Terrain
P-001336,DEP-0004273,9,2025-09-01,2025-09-02,2025-09-28,26,Extended,3,5,True,High Altitude/Extreme
P-001338,DEP-0004274,3,2025-03-01,2025-03-04,2025-03-25,21,Extended,3,4,True,High Altitude/Extreme
P-001338,DEP-0004275,4,2025-04-01,2025-04-04,2025-04-25,21,Extended,3,4,True,Remote/Difficult Terrain
P-001338,DEP-0004276,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,4,5,True,Remote/Difficult Terrain
P-001338,DEP-0004277,6,2025-06-01,2025-06-04,2025-06-25,21,Extended,3,5,True,Remote/Difficult Terrain
P-001338,DEP-0004278,7,2025-07-01,2025-07-03,2025-07-28,25,Extended,3,5,True,Remote/Difficult Terrain
P-001338,DEP-0004279,8,2025-08-01,2025-08-04,2025-08-27,23,Extended,3,5,True,High Altitude/Extreme
P-001338,DEP-0004280,9,2025-09-01,2025-09-05,2025-09-23,18,Extended,3,4,True,High Altitude/Extreme
P-001339,DEP-0004281,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,2,2,False,Semi-Urban Outpost
P-001340,DEP-0004282,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,2,1,False,Urban Base
P-001341,DEP-0004283,4,2025-04-01,2025-04-02,2025-04-25,23,Routine,3,1,False,Semi-Urban Outpost
P-001341,DEP-0004284,5,2025-05-01,2025-05-04,2025-05-28,24,Routine,3,2,False,Semi-Urban Outpost
P-001342,DEP-0004285,4,2025-04-01,2025-04-04,2025-04-23,19,Routine,2,1,False,Urban Base
P-001343,DEP-0004286,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,5,4,True,High Altitude/Extreme
P-001343,DEP-0004287,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,5,4,True,High Altitude/Extreme
P-001343,DEP-0004288,6,2025-06-01,2025-06-03,2025-06-25,22,High Tempo,5,4,True,High Altitude/Extreme
P-001343,DEP-0004289,7,2025-07-01,2025-07-04,2025-07-27,23,High Tempo,5,5,True,High Altitude/Extreme
P-001343,DEP-0004290,8,2025-08-01,2025-08-04,2025-08-26,22,High Tempo,5,4,True,Remote/Difficult Terrain
P-001343,DEP-0004291,9,2025-09-01,2025-09-04,2025-09-27,23,Extended,5,5,True,Remote/Difficult Terrain
P-001343,DEP-0004292,10,2025-10-01,2025-10-05,2025-10-27,22,Extended,5,5,True,Remote/Difficult Terrain
P-001343,DEP-0004293,11,2025-11-01,2025-11-02,2025-11-24,22,Extended,5,5,True,High Altitude/Extreme
P-001344,DEP-0004294,3,2025-03-01,2025-03-04,2025-03-26,22,Extended,4,4,True,Remote/Difficult Terrain
P-001344,DEP-0004295,4,2025-04-01,2025-04-05,2025-04-28,23,Extended,3,4,True,High Altitude/Extreme
P-001344,DEP-0004296,5,2025-05-01,2025-05-05,2025-05-24,19,Extended,3,5,True,High Altitude/Extreme
P-001344,DEP-0004297,6,2025-06-01,2025-06-03,2025-06-27,24,Extended,3,5,True,High Altitude/Extreme
P-001344,DEP-0004298,7,2025-07-01,2025-07-02,2025-07-27,25,Extended,4,4,True,High Altitude/Extreme
P-001344,DEP-0004299,8,2025-08-01,2025-08-02,2025-08-28,26,Extended,3,4,True,Remote/Difficult Terrain
P-001344,DEP-0004300,9,2025-09-01,2025-09-04,2025-09-25,21,Extended,4,4,True,Remote/Difficult Terrain
P-001345,DEP-0004301,3,2025-03-01,2025-03-03,2025-03-26,23,Extended,4,4,True,High Altitude/Extreme
P-001345,DEP-0004302,4,2025-04-01,2025-04-03,2025-04-28,25,Extended,4,5,True,High Altitude/Extreme
P-001345,DEP-0004303,5,2025-05-01,2025-05-02,2025-05-27,25,Extended,4,4,True,Remote/Difficult Terrain
P-001345,DEP-0004304,6,2025-06-01,2025-06-05,2025-06-24,19,Extended,4,5,True,Remote/Difficult Terrain
P-001345,DEP-0004305,7,2025-07-01,2025-07-02,2025-07-26,24,Extended,4,5,True,High Altitude/Extreme
P-001345,DEP-0004306,8,2025-08-01,2025-08-03,2025-08-24,21,Extended,4,4,True,Remote/Difficult Terrain
P-001345,DEP-0004307,9,2025-09-01,2025-09-04,2025-09-28,24,Extended,3,4,True,Remote/Difficult Terrain
P-001347,DEP-0004308,5,2025-05-01,2025-05-03,2025-05-28,25,Routine,2,1,False,Urban Base
P-001348,DEP-0004309,5,2025-05-01,2025-05-04,2025-05-23,19,Routine,2,2,False,Urban Base
P-001349,DEP-0004310,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,4,3,True,Semi-Urban Outpost
P-001349,DEP-0004311,7,2025-07-01,2025-07-04,2025-07-28,24,High Tempo,4,3,True,Semi-Urban Outpost
P-001350,DEP-0004312,4,2025-04-01,2025-04-05,2025-04-26,21,Routine,3,1,False,Semi-Urban Outpost
P-001351,DEP-0004313,4,2025-04-01,2025-04-05,2025-04-28,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-001351,DEP-0004314,5,2025-05-01,2025-05-05,2025-05-24,19,Extended,5,5,True,High Altitude/Extreme
P-001351,DEP-0004315,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,4,5,True,Remote/Difficult Terrain
P-001351,DEP-0004316,7,2025-07-01,2025-07-02,2025-07-24,22,Extended,5,4,True,High Altitude/Extreme
P-001351,DEP-0004317,8,2025-08-01,2025-08-03,2025-08-25,22,Extended,4,5,True,Remote/Difficult Terrain
P-001351,DEP-0004318,9,2025-09-01,2025-09-05,2025-09-23,18,Extended,4,4,True,Remote/Difficult Terrain
P-001351,DEP-0004319,10,2025-10-01,2025-10-02,2025-10-24,22,High Tempo,5,4,True,High Altitude/Extreme
P-001351,DEP-0004320,11,2025-11-01,2025-11-02,2025-11-27,25,Extended,4,5,True,Remote/Difficult Terrain
P-001352,DEP-0004321,4,2025-04-01,2025-04-04,2025-04-23,19,High Tempo,4,3,True,Semi-Urban Outpost
P-001352,DEP-0004322,5,2025-05-01,2025-05-05,2025-05-23,18,High Tempo,3,4,True,Semi-Urban Outpost
P-001352,DEP-0004323,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-001352,DEP-0004324,7,2025-07-01,2025-07-03,2025-07-24,21,High Tempo,3,4,True,Semi-Urban Outpost
P-001352,DEP-0004325,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,3,3,False,Remote/Difficult Terrain
P-001353,DEP-0004326,5,2025-05-01,2025-05-03,2025-05-25,22,Routine,3,2,False,Semi-Urban Outpost
P-001354,DEP-0004327,3,2025-03-01,2025-03-03,2025-03-25,22,Extended,3,5,True,High Altitude/Extreme
P-001354,DEP-0004328,4,2025-04-01,2025-04-05,2025-04-25,20,Extended,3,4,True,Remote/Difficult Terrain
P-001354,DEP-0004329,5,2025-05-01,2025-05-03,2025-05-25,22,Extended,4,5,True,High Altitude/Extreme
P-001354,DEP-0004330,6,2025-06-01,2025-06-05,2025-06-24,19,Extended,3,4,True,High Altitude/Extreme
P-001354,DEP-0004331,7,2025-07-01,2025-07-05,2025-07-26,21,Extended,4,4,True,High Altitude/Extreme
P-001354,DEP-0004332,8,2025-08-01,2025-08-02,2025-08-26,24,Extended,4,4,True,High Altitude/Extreme
P-001354,DEP-0004333,9,2025-09-01,2025-09-02,2025-09-23,21,Extended,4,5,True,Remote/Difficult Terrain
P-001356,DEP-0004334,2,2025-02-01,2025-02-02,2025-02-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-001356,DEP-0004335,3,2025-03-01,2025-03-03,2025-03-27,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-001356,DEP-0004336,4,2025-04-01,2025-04-04,2025-04-23,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-001356,DEP-0004337,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-001357,DEP-0004338,2,2025-02-01,2025-02-02,2025-02-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-001357,DEP-0004339,3,2025-03-01,2025-03-02,2025-03-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-001357,DEP-0004340,4,2025-04-01,2025-04-03,2025-04-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001357,DEP-0004341,5,2025-05-01,2025-05-02,2025-05-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-001358,DEP-0004342,4,2025-04-01,2025-04-04,2025-04-26,22,Routine,3,1,False,Semi-Urban Outpost
P-001358,DEP-0004343,5,2025-05-01,2025-05-02,2025-05-26,24,Routine,2,1,False,Semi-Urban Outpost
P-001359,DEP-0004344,4,2025-04-01,2025-04-02,2025-04-25,23,Routine,3,1,False,Urban Base
P-001359,DEP-0004345,5,2025-05-01,2025-05-05,2025-05-25,20,Routine,2,1,False,Semi-Urban Outpost
P-001360,DEP-0004346,4,2025-04-01,2025-04-04,2025-04-26,22,High Tempo,3,4,True,Remote/Difficult Terrain
P-001360,DEP-0004347,5,2025-05-01,2025-05-03,2025-05-25,22,High Tempo,3,3,False,Remote/Difficult Terrain
P-001360,DEP-0004348,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,3,3,False,Semi-Urban Outpost
P-001360,DEP-0004349,7,2025-07-01,2025-07-04,2025-07-28,24,High Tempo,3,4,True,Semi-Urban Outpost
P-001360,DEP-0004350,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,3,4,True,Remote/Difficult Terrain
P-001361,DEP-0004351,2,2025-02-01,2025-02-04,2025-02-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001361,DEP-0004352,3,2025-03-01,2025-03-03,2025-03-27,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-001361,DEP-0004353,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001361,DEP-0004354,5,2025-05-01,2025-05-02,2025-05-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-001362,DEP-0004355,5,2025-05-01,2025-05-03,2025-05-25,22,Routine,2,2,False,Semi-Urban Outpost
P-001363,DEP-0004356,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,3,True,Semi-Urban Outpost
P-001363,DEP-0004357,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,3,3,False,Semi-Urban Outpost
P-001363,DEP-0004358,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-001363,DEP-0004359,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,3,4,True,Remote/Difficult Terrain
P-001363,DEP-0004360,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,3,3,False,Remote/Difficult Terrain
P-001364,DEP-0004361,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-001364,DEP-0004362,5,2025-05-01,2025-05-03,2025-05-25,22,High Tempo,4,4,True,Semi-Urban Outpost
P-001364,DEP-0004363,6,2025-06-01,2025-06-02,2025-06-27,25,High Tempo,3,4,True,Remote/Difficult Terrain
P-001364,DEP-0004364,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-001364,DEP-0004365,8,2025-08-01,2025-08-02,2025-08-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-001365,DEP-0004366,3,2025-03-01,2025-03-05,2025-03-25,20,Extended,4,5,True,High Altitude/Extreme
P-001365,DEP-0004367,4,2025-04-01,2025-04-04,2025-04-26,22,Extended,3,4,True,High Altitude/Extreme
P-001365,DEP-0004368,5,2025-05-01,2025-05-05,2025-05-24,19,Extended,4,5,True,Remote/Difficult Terrain
P-001365,DEP-0004369,6,2025-06-01,2025-06-05,2025-06-26,21,Extended,4,5,True,High Altitude/Extreme
P-001365,DEP-0004370,7,2025-07-01,2025-07-03,2025-07-25,22,Extended,3,4,True,High Altitude/Extreme
P-001365,DEP-0004371,8,2025-08-01,2025-08-04,2025-08-24,20,Extended,3,5,True,Remote/Difficult Terrain
P-001365,DEP-0004372,9,2025-09-01,2025-09-03,2025-09-23,20,Extended,4,5,True,High Altitude/Extreme
P-001366,DEP-0004373,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,3,1,False,Semi-Urban Outpost
P-001367,DEP-0004374,3,2025-03-01,2025-03-05,2025-03-26,21,Extended,4,4,True,High Altitude/Extreme
P-001367,DEP-0004375,4,2025-04-01,2025-04-05,2025-04-27,22,Extended,4,5,True,High Altitude/Extreme
P-001367,DEP-0004376,5,2025-05-01,2025-05-05,2025-05-24,19,Extended,4,4,True,High Altitude/Extreme
P-001367,DEP-0004377,6,2025-06-01,2025-06-03,2025-06-24,21,Extended,4,5,True,High Altitude/Extreme
P-001367,DEP-0004378,7,2025-07-01,2025-07-03,2025-07-26,23,Extended,3,5,True,Remote/Difficult Terrain
P-001367,DEP-0004379,8,2025-08-01,2025-08-04,2025-08-26,22,Extended,4,4,True,High Altitude/Extreme
P-001367,DEP-0004380,9,2025-09-01,2025-09-03,2025-09-26,23,Extended,4,4,True,High Altitude/Extreme
P-001368,DEP-0004381,2,2025-02-01,2025-02-02,2025-02-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-001368,DEP-0004382,3,2025-03-01,2025-03-02,2025-03-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-001368,DEP-0004383,4,2025-04-01,2025-04-02,2025-04-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-001368,DEP-0004384,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001369,DEP-0004385,4,2025-04-01,2025-04-03,2025-04-23,20,Routine,2,1,False,Semi-Urban Outpost
P-001370,DEP-0004386,5,2025-05-01,2025-05-03,2025-05-25,22,Routine,2,2,False,Semi-Urban Outpost
P-001371,DEP-0004387,6,2025-06-01,2025-06-04,2025-06-23,19,High Tempo,4,3,True,Semi-Urban Outpost
P-001371,DEP-0004388,7,2025-07-01,2025-07-05,2025-07-25,20,High Tempo,4,3,True,Semi-Urban Outpost
P-001373,DEP-0004389,4,2025-04-01,2025-04-02,2025-04-26,24,Extended,4,4,True,High Altitude/Extreme
P-001373,DEP-0004390,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,4,4,True,Remote/Difficult Terrain
P-001373,DEP-0004391,6,2025-06-01,2025-06-04,2025-06-28,24,High Tempo,4,4,True,High Altitude/Extreme
P-001373,DEP-0004392,7,2025-07-01,2025-07-05,2025-07-28,23,High Tempo,5,5,True,High Altitude/Extreme
P-001373,DEP-0004393,8,2025-08-01,2025-08-03,2025-08-26,23,Extended,4,5,True,High Altitude/Extreme
P-001373,DEP-0004394,9,2025-09-01,2025-09-04,2025-09-28,24,High Tempo,5,5,True,Remote/Difficult Terrain
P-001373,DEP-0004395,10,2025-10-01,2025-10-04,2025-10-26,22,High Tempo,5,5,True,High Altitude/Extreme
P-001373,DEP-0004396,11,2025-11-01,2025-11-02,2025-11-23,21,Extended,5,4,True,Remote/Difficult Terrain
P-001374,DEP-0004397,4,2025-04-01,2025-04-02,2025-04-27,25,Routine,3,2,False,Urban Base
P-001376,DEP-0004398,2,2025-02-01,2025-02-05,2025-02-24,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-001376,DEP-0004399,3,2025-03-01,2025-03-02,2025-03-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-001376,DEP-0004400,4,2025-04-01,2025-04-02,2025-04-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-001376,DEP-0004401,5,2025-05-01,2025-05-02,2025-05-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-001378,DEP-0004402,4,2025-04-01,2025-04-03,2025-04-27,24,High Tempo,4,4,True,Semi-Urban Outpost
P-001378,DEP-0004403,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,3,3,False,Semi-Urban Outpost
P-001378,DEP-0004404,6,2025-06-01,2025-06-03,2025-06-27,24,High Tempo,3,4,True,Semi-Urban Outpost
P-001378,DEP-0004405,7,2025-07-01,2025-07-03,2025-07-27,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-001378,DEP-0004406,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001379,DEP-0004407,4,2025-04-01,2025-04-03,2025-04-28,25,Routine,3,2,False,Semi-Urban Outpost
P-001380,DEP-0004408,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,3,4,True,Remote/Difficult Terrain
P-001380,DEP-0004409,5,2025-05-01,2025-05-05,2025-05-23,18,High Tempo,3,4,True,Remote/Difficult Terrain
P-001380,DEP-0004410,6,2025-06-01,2025-06-03,2025-06-24,21,High Tempo,4,3,True,Semi-Urban Outpost
P-001380,DEP-0004411,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-001380,DEP-0004412,8,2025-08-01,2025-08-04,2025-08-23,19,High Tempo,4,4,True,Semi-Urban Outpost
P-001381,DEP-0004413,4,2025-04-01,2025-04-04,2025-04-28,24,Routine,2,1,False,Urban Base
P-001381,DEP-0004414,5,2025-05-01,2025-05-05,2025-05-25,20,Routine,3,1,False,Semi-Urban Outpost
P-001383,DEP-0004415,6,2025-06-01,2025-06-02,2025-06-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-001383,DEP-0004416,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,4,3,True,Semi-Urban Outpost
P-001384,DEP-0004417,4,2025-04-01,2025-04-05,2025-04-25,20,Routine,3,2,False,Semi-Urban Outpost
P-001384,DEP-0004418,5,2025-05-01,2025-05-02,2025-05-27,25,Routine,2,1,False,Semi-Urban Outpost
P-001385,DEP-0004419,3,2025-03-01,2025-03-02,2025-03-23,21,Extended,4,5,True,Remote/Difficult Terrain
P-001385,DEP-0004420,4,2025-04-01,2025-04-04,2025-04-24,20,Extended,3,4,True,Remote/Difficult Terrain
P-001385,DEP-0004421,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,4,4,True,High Altitude/Extreme
P-001385,DEP-0004422,6,2025-06-01,2025-06-03,2025-06-28,25,Extended,3,4,True,Remote/Difficult Terrain
P-001385,DEP-0004423,7,2025-07-01,2025-07-03,2025-07-27,24,Extended,4,4,True,Remote/Difficult Terrain
P-001385,DEP-0004424,8,2025-08-01,2025-08-03,2025-08-28,25,Extended,4,5,True,Remote/Difficult Terrain
P-001385,DEP-0004425,9,2025-09-01,2025-09-02,2025-09-23,21,Extended,4,4,True,Remote/Difficult Terrain
P-001386,DEP-0004426,5,2025-05-01,2025-05-02,2025-05-25,23,Routine,3,1,False,Urban Base
P-001387,DEP-0004427,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,5,True,Remote/Difficult Terrain
P-001387,DEP-0004428,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,5,5,True,High Altitude/Extreme
P-001387,DEP-0004429,6,2025-06-01,2025-06-05,2025-06-23,18,High Tempo,5,4,True,Remote/Difficult Terrain
P-001387,DEP-0004430,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,5,4,True,High Altitude/Extreme
P-001387,DEP-0004431,8,2025-08-01,2025-08-03,2025-08-27,24,High Tempo,5,5,True,Remote/Difficult Terrain
P-001387,DEP-0004432,9,2025-09-01,2025-09-02,2025-09-28,26,Extended,5,5,True,High Altitude/Extreme
P-001387,DEP-0004433,10,2025-10-01,2025-10-03,2025-10-25,22,High Tempo,4,5,True,Remote/Difficult Terrain
P-001387,DEP-0004434,11,2025-11-01,2025-11-03,2025-11-24,21,High Tempo,4,5,True,High Altitude/Extreme
P-001388,DEP-0004435,5,2025-05-01,2025-05-03,2025-05-24,21,Routine,3,2,False,Semi-Urban Outpost
P-001389,DEP-0004436,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,3,True,Semi-Urban Outpost
P-001389,DEP-0004437,7,2025-07-01,2025-07-04,2025-07-23,19,High Tempo,4,3,True,Semi-Urban Outpost
P-001390,DEP-0004438,5,2025-05-01,2025-05-04,2025-05-24,20,Routine,3,2,False,Urban Base
P-001391,DEP-0004439,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,2,1,False,Semi-Urban Outpost
P-001392,DEP-0004440,5,2025-05-01,2025-05-04,2025-05-28,24,Routine,2,1,False,Urban Base
P-001394,DEP-0004441,4,2025-04-01,2025-04-05,2025-04-26,21,High Tempo,3,4,True,Remote/Difficult Terrain
P-001394,DEP-0004442,5,2025-05-01,2025-05-05,2025-05-24,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-001394,DEP-0004443,6,2025-06-01,2025-06-05,2025-06-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001394,DEP-0004444,7,2025-07-01,2025-07-03,2025-07-28,25,High Tempo,3,4,True,Remote/Difficult Terrain
P-001394,DEP-0004445,8,2025-08-01,2025-08-03,2025-08-23,20,High Tempo,4,4,True,Semi-Urban Outpost
P-001395,DEP-0004446,5,2025-05-01,2025-05-04,2025-05-25,21,Routine,3,2,False,Semi-Urban Outpost
P-001396,DEP-0004447,4,2025-04-01,2025-04-05,2025-04-23,18,Extended,4,4,True,High Altitude/Extreme
P-001396,DEP-0004448,5,2025-05-01,2025-05-02,2025-05-25,23,High Tempo,4,4,True,High Altitude/Extreme
P-001396,DEP-0004449,6,2025-06-01,2025-06-05,2025-06-26,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-001396,DEP-0004450,7,2025-07-01,2025-07-03,2025-07-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-001396,DEP-0004451,8,2025-08-01,2025-08-02,2025-08-23,21,Extended,5,4,True,High Altitude/Extreme
P-001396,DEP-0004452,9,2025-09-01,2025-09-03,2025-09-25,22,Extended,4,4,True,Remote/Difficult Terrain
P-001396,DEP-0004453,10,2025-10-01,2025-10-05,2025-10-25,20,High Tempo,5,5,True,Remote/Difficult Terrain
P-001396,DEP-0004454,11,2025-11-01,2025-11-04,2025-11-28,24,Extended,4,5,True,High Altitude/Extreme
P-001397,DEP-0004455,4,2025-04-01,2025-04-04,2025-04-27,23,Routine,2,1,False,Semi-Urban Outpost
P-001398,DEP-0004456,4,2025-04-01,2025-04-03,2025-04-24,21,Routine,3,1,False,Urban Base
P-001398,DEP-0004457,5,2025-05-01,2025-05-05,2025-05-23,18,Routine,3,2,False,Urban Base
P-001399,DEP-0004458,4,2025-04-01,2025-04-05,2025-04-25,20,High Tempo,4,3,True,Remote/Difficult Terrain
P-001399,DEP-0004459,5,2025-05-01,2025-05-05,2025-05-26,21,High Tempo,3,4,True,Remote/Difficult Terrain
P-001399,DEP-0004460,6,2025-06-01,2025-06-03,2025-06-27,24,High Tempo,4,4,True,Semi-Urban Outpost
P-001399,DEP-0004461,7,2025-07-01,2025-07-05,2025-07-23,18,High Tempo,3,4,True,Remote/Difficult Terrain
P-001399,DEP-0004462,8,2025-08-01,2025-08-04,2025-08-23,19,High Tempo,3,3,False,Semi-Urban Outpost
P-001400,DEP-0004463,3,2025-03-01,2025-03-05,2025-03-24,19,Extended,4,5,True,High Altitude/Extreme
P-001400,DEP-0004464,4,2025-04-01,2025-04-03,2025-04-27,24,Extended,4,5,True,High Altitude/Extreme
P-001400,DEP-0004465,5,2025-05-01,2025-05-04,2025-05-25,21,Extended,4,4,True,Remote/Difficult Terrain
P-001400,DEP-0004466,6,2025-06-01,2025-06-04,2025-06-23,19,Extended,3,5,True,Remote/Difficult Terrain
