personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity
P-001247,2025-07-01,7,182.3,5.3,1,3,89.6,20.2,1,1.45
P-001247,2025-08-01,8,173.8,0.5,2,4,92.3,15.9,1,1.32
P-001247,2025-09-01,9,171.3,0.9,2,5,92.3,16.7,2,1.23
P-001247,2025-10-01,10,173.8,8.3,0,5,89.8,18.9,2,1.94
P-001247,2025-11-01,11,183.4,7.5,2,3,93.1,20.8,2,1.91
P-001247,2025-12-01,12,183.2,5.4,4,3,92.6,26.4,1,1.22
P-001248,2025-01-01,1,173.3,6.4,5,3,92.2,22.1,2,1.51
P-001248,2025-02-01,2,175.9,8.2,5,5,96.7,27.3,2,1.37
P-001248,2025-03-01,3,185.2,0.0,2,4,88.2,16.9,2,1.0
P-001248,2025-04-01,4,169.0,3.6,4,5,93.2,21.8,2,1.42
P-001248,2025-05-01,5,167.0,2.4,0,5,98.8,8.5,2,1.0
P-001248,2025-06-01,6,238.6,34.3,3,9,68.8,71.3,4,3.74
P-001248,2025-07-01,7,249.6,45.6,8,11,53.6,89.0,4,4.42
P-001248,2025-08-01,8,167.4,10.8,2,4,87.4,20.9,2,1.09
P-001248,2025-09-01,9,175.8,11.5,1,7,90.5,25.0,2,1.41
P-001248,2025-10-01,10,174.3,3.3,4,3,92.6,20.8,2,1.23
P-001248,2025-11-01,11,192.0,0.4,0,4,98.3,17.3,2,1.0
P-001248,2025-12-01,12,179.1,15.0,0,5,90.4,22.4,2,1.07
P-001249,2025-01-01,1,167.4,5.0,2,6,98.5,21.7,5,2.01
P-001249,2025-02-01,2,169.9,4.1,3,5,85.0,18.1,5,1.9
P-001249,2025-03-01,3,176.2,7.7,1,3,100.7,22.6,4,1.35
P-001249,2025-04-01,4,244.4,53.7,8,11,49.9,90.9,5,4.2
P-001249,2025-05-01,5,228.0,41.4,1,11,59.0,75.2,4,4.19
P-001249,2025-06-01,6,233.7,40.4,3,10,54.1,69.6,4,3.94
P-001249,2025-07-01,7,244.9,31.4,6,11,64.2,77.6,4,4.43
P-001249,2025-08-01,8,230.9,34.5,5,7,59.5,65.6,4,3.69
P-001249,2025-09-01,9,239.3,35.5,7,8,61.3,75.3,4,4.27
P-001249,2025-10-01,10,244.2,34.9,4,12,61.3,76.5,4,4.38
P-001249,2025-11-01,11,241.4,45.3,10,13,58.5,93.2,5,4.84
P-001249,2025-12-01,12,178.5,6.3,5,4,94.9,23.0,5,1.6
P-001250,2025-01-01,1,173.9,3.7,1,3,93.1,14.0,4,1.0
P-001250,2025-02-01,2,168.2,9.1,1,4,101.6,18.5,4,1.53
P-001250,2025-03-01,3,241.5,56.3,11,14,49.6,98.0,5,4.19
P-001250,2025-04-01,4,236.1,44.8,2,10,51.4,74.0,4,3.76
P-001250,2025-05-01,5,233.4,40.8,5,14,54.2,78.9,4,4.49
P-001250,2025-06-01,6,234.2,41.5,6,12,65.4,77.0,5,4.25
P-001250,2025-07-01,7,235.3,48.7,8,9,50.0,85.6,5,4.06
P-001250,2025-08-01,8,245.3,44.2,4,14,55.2,92.5,4,4.72
P-001250,2025-09-01,9,243.1,33.2,4,11,64.5,74.2,4,3.98
P-001250,2025-10-01,10,174.8,11.9,5,3,88.1,31.2,4,1.26
P-001250,2025-11-01,11,180.5,5.5,1,5,91.8,23.9,4,1.14
P-001250,2025-12-01,12,180.5,5.1,1,5,89.9,21.6,3,1.49
P-001251,2025-01-01,1,183.9,9.4,1,4,94.2,24.8,1,1.7
P-001251,2025-02-01,2,169.2,6.5,3,5,93.9,18.8,1,1.23
P-001251,2025-03-01,3,166.6,12.1,5,4,89.7,22.1,1,1.22
P-001251,2025-04-01,4,233.7,41.3,3,10,67.7,68.4,2,3.59
P-001251,2025-05-01,5,186.7,5.2,2,4,97.7,23.0,1,1.58
P-001251,2025-06-01,6,181.9,4.4,2,5,100.6,22.5,1,1.14
P-001251,2025-07-01,7,181.0,8.9,2,5,88.0,25.4,3,1.71
P-001251,2025-08-01,8,181.0,11.4,1,5,87.6,25.4,2,1.47
P-001251,2025-09-01,9,179.3,8.1,1,3,89.4,21.0,2,1.39
P-001251,2025-10-01,10,185.5,3.0,3,5,98.3,24.7,1,1.27
P-001251,2025-11-01,11,168.4,8.3,1,5,94.5,24.5,2,1.04
P-001251,2025-12-01,12,172.4,1.6,2,4,97.3,15.9,1,1.54
P-001252,2025-01-01,1,169.8,2.7,2,4,92.6,19.6,2,1.34
P-001252,2025-02-01,2,174.0,5.9,2,6,99.5,16.0,1,1.11
P-001252,2025-03-01,3,178.6,7.0,2,6,86.7,23.7,2,1.48
P-001252,2025-04-01,4,228.3,40.2,1,9,60.0,68.4,2,3.22
P-001252,2025-05-01,5,167.3,9.3,3,5,91.8,27.2,2,1.29
P-001252,2025-06-01,6,176.4,2.8,1,5,97.0,18.7,2,1.59
P-001252,2025-07-01,7,168.8,4.5,1,3,83.5,14.3,2,1.76
P-001252,2025-08-01,8,185.9,7.4,3,4,86.6,26.0,1,1.23
P-001252,2025-09-01,9,169.7,15.7,1,5,87.1,20.7,2,1.91
P-001252,2025-10-01,10,167.2,5.3,2,4,92.1,11.1,2,1.44
P-001252,2025-11-01,11,171.2,8.7,2,4,88.6,18.1,2,1.15
P-001252,2025-12-01,12,182.6,2.6,2,4,90.7,21.4,2,1.1
P-001253,2025-01-01,1,183.0,5.8,2,3,86.4,23.3,1,1.11
P-001253,2025-02-01,2,179.2,3.6,1,5,91.3,25.5,3,1.8
P-001253,2025-03-01,3,182.7,13.7,2,3,93.4,23.8,1,1.29
P-001253,2025-04-01,4,226.6,23.8,4,7,66.8,52.2,2,3.01
P-001253,2025-05-01,5,177.2,7.9,3,5,94.7,21.8,1,1.4
P-001253,2025-06-01,6,179.2,8.2,0,4,93.4,21.2,3,1.0
P-001253,2025-07-01,7,175.5,1.4,2,4,93.0,19.6,3,1.4
P-001253,2025-08-01,8,183.6,7.4,3,4,90.9,25.9,2,1.42
P-001253,2025-09-01,9,168.4,10.4,2,4,90.8,18.2,1,1.52
P-001253,2025-10-01,10,175.6,7.3,3,3,89.8,25.4,2,1.65
P-001253,2025-11-01,11,180.4,1.3,2,4,91.1,27.5,1,1.66
P-001253,2025-12-01,12,181.8,10.5,0,4,92.8,25.2,1,1.65
P-001254,2025-01-01,1,169.7,9.8,0,7,88.3,15.4,2,1.45
P-001254,2025-02-01,2,164.4,1.8,1,4,89.6,16.1,2,1.44
P-001254,2025-03-01,3,175.7,3.2,0,4,105.6,8.4,1,1.0
P-001254,2025-04-01,4,167.5,7.7,1,5,89.8,14.5,2,1.73
P-001254,2025-05-01,5,166.8,7.9,3,4,97.6,20.0,2,1.36
P-001254,2025-06-01,6,173.5,7.8,5,5,95.7,24.0,1,1.7
P-001254,2025-07-01,7,179.9,6.4,2,3,89.8,25.0,2,1.5
P-001254,2025-08-01,8,178.0,6.4,0,4,92.5,15.8,1,1.31
P-001254,2025-09-01,9,175.1,4.5,3,3,99.6,16.9,1,1.9
P-001254,2025-10-01,10,178.0,6.8,3,5,82.8,26.8,1,1.61
P-001254,2025-11-01,11,178.2,8.5,0,5,87.0,19.0,2,1.0
P-001254,2025-12-01,12,168.0,13.5,2,4,94.0,17.5,2,1.58
P-001255,2025-01-01,1,165.7,3.8,5,5,90.4,16.5,1,1.33
P-001255,2025-02-01,2,233.7,41.1,6,12,57.0,80.6,4,4.02
P-001255,2025-03-01,3,235.1,45.0,9,12,54.5,87.9,4,4.05
P-001255,2025-04-01,4,218.8,38.2,6,11,61.0,74.7,4,4.21
P-001255,2025-05-01,5,249.5,48.0,5,10,65.0,83.1,4,4.24
P-001255,2025-06-01,6,168.0,8.5,2,6,94.4,23.1,1,1.08
P-001255,2025-07-01,7,174.6,0.0,4,6,94.8,20.7,1,1.42
P-001255,2025-08-01,8,169.6,9.5,2,5,98.9,23.3,1,2.2
P-001255,2025-09-01,9,178.0,0.8,1,5,88.8,23.1,1,1.18
P-001255,2025-10-01,10,167.7,1.9,1,3,94.1,7.4,1,1.0
P-001255,2025-11-01,11,175.5,4.2,4,6,97.7,23.2,1,1.6
P-001255,2025-12-01,12,169.9,3.7,0,4,93.0,13.2,1,1.02
P-001256,2025-01-01,1,164.5,6.0,4,4,100.2,19.2,1,1.0
P-001256,2025-02-01,2,173.2,8.1,2,4,92.4,19.8,2,1.03
P-001256,2025-03-01,3,175.1,4.7,1,5,93.0,21.4,2,1.98
P-001256,2025-04-01,4,180.4,10.4,1,4,87.3,25.6,2,1.57
P-001256,2025-05-01,5,178.6,1.8,2,4,93.0,22.8,1,1.53
P-001256,2025-06-01,6,176.8,3.8,1,5,97.7,19.6,2,1.72
P-001256,2025-07-01,7,183.0,0.0,2,4,99.3,20.3,2,1.68
P-001256,2025-08-01,8,172.7,6.0,2,4,92.4,24.8,2,1.32
P-001256,2025-09-01,9,180.6,0.0,2,5,93.4,18.1,1,1.26
P-001256,2025-10-01,10,174.7,4.1,2,6,96.0,20.3,2,1.33
P-001256,2025-11-01,11,185.5,9.3,2,4,92.5,21.7,2,1.67
P-001256,2025-12-01,12,178.1,0.1,1,5,100.1,22.6,1,1.23
P-001257,2025-01-01,1,197.3,11.9,1,4,91.0,28.6,1,1.74
P-001257,2025-02-01,2,178.5,0.4,3,4,99.0,22.6,2,2.07
P-001257,2025-03-01,3,181.9,12.9,4,7,90.5,30.1,1,1.53
P-001257,2025-04-01,4,182.1,3.4,1,7,89.9,27.4,2,1.46
P-001257,2025-05-01,5,179.7,9.1,2,3,98.5,23.8,2,1.71
P-001257,2025-06-01,6,175.3,13.7,0,5,84.5,23.1,1,1.36
P-001257,2025-07-01,7,165.8,10.6,4,3,91.4,21.8,2,1.73
P-001257,2025-08-01,8,174.9,9.9,1,5,95.3,15.5,1,1.52
P-001257,2025-09-01,9,172.8,0.0,2,7,93.9,18.3,2,1.4
P-001257,2025-10-01,10,175.6,0.9,1,5,99.1,20.9,1,1.25
P-001257,2025-11-01,11,171.9,5.9,3,5,93.4,21.8,1,1.93
P-001257,2025-12-01,12,173.2,0.0,1,4,88.7,15.9,2,1.4
P-001258,2025-01-01,1,172.9,6.7,3,4,94.4,24.1,1,1.24
P-001258,2025-02-01,2,171.9,7.0,2,3,96.9,16.0,1,1.58
P-001258,2025-03-01,3,167.6,3.7,4,5,92.4,22.7,2,2.03
P-001258,2025-04-01,4,171.1,8.7,5,6,91.0,21.7,2,1.0
P-001258,2025-05-01,5,222.3,25.7,4,10,71.4,62.4,2,2.79
P-001258,2025-06-01,6,178.2,5.5,0,4,93.9,17.1,3,1.28
P-001258,2025-07-01,7,178.7,8.5,5,4,91.9,20.6,2,1.3
P-001258,2025-08-01,8,186.2,5.6,3,5,99.7,25.2,2,1.33
P-001258,2025-09-01,9,170.3,0.0,2,5,95.7,19.5,2,1.69
P-001258,2025-10-01,10,184.5,3.5,1,4,92.4,21.2,2,1.65
P-001258,2025-11-01,11,159.3,1.8,1,4,98.0,5.0,1,1.24
P-001258,2025-12-01,12,172.8,0.0,2,4,95.9,12.0,1,1.26
P-001259,2025-01-01,1,177.9,7.3,3,5,96.4,23.8,5,1.76
P-001259,2025-02-01,2,166.6,7.8,4,4,93.1,19.6,5,1.45
P-001259,2025-03-01,3,233.0,39.1,7,9,56.1,82.4,4,4.26
P-001259,2025-04-01,4,239.5,34.0,8,12,62.6,81.9,4,3.54
P-001259,2025-05-01,5,235.1,34.7,4,12,57.0,81.4,4,4.05
P-001259,2025-06-01,6,240.7,41.7,2,12,60.8,77.3,4,3.66
P-001259,2025-07-01,7,249.4,34.9,9,7,61.3,79.6,4,3.49
P-001259,2025-08-01,8,239.9,32.5,7,11,66.6,76.4,4,3.85
P-001259,2025-09-01,9,251.6,38.8,8,9,56.4,91.9,5,4.43
P-001259,2025-10-01,10,172.1,2.3,3,6,92.5,20.9,4,1.51
P-001259,2025-11-01,11,169.8,9.8,1,5,90.3,17.7,5,1.51
P-001259,2025-12-01,12,173.0,8.3,1,5,91.3,23.0,4,1.71
P-001260,2025-01-01,1,159.2,5.8,3,4,98.2,13.2,3,1.0
P-001260,2025-02-01,2,173.3,7.8,1,6,89.2,21.0,2,1.06
P-001260,2025-03-01,3,177.8,5.4,2,5,94.4,20.2,2,1.69
P-001260,2025-04-01,4,221.9,36.8,2,9,63.3,63.5,1,3.3
P-001260,2025-05-01,5,177.0,3.7,3,4,95.2,13.6,2,1.03
P-001260,2025-06-01,6,173.9,11.1,2,4,95.1,19.3,2,1.36
P-001260,2025-07-01,7,180.0,11.8,1,3,89.1,20.9,2,1.17
P-001260,2025-08-01,8,180.0,7.1,2,3,94.4,26.8,1,1.52
P-001260,2025-09-01,9,187.3,3.5,0,5,94.0,15.5,1,1.44
P-001260,2025-10-01,10,187.1,0.0,0,4,94.9,17.7,1,1.0
P-001260,2025-11-01,11,179.2,11.9,1,3,91.9,14.1,1,1.36
P-001260,2025-12-01,12,178.2,7.8,0,3,99.0,12.4,1,1.11
P-001261,2025-01-01,1,183.1,10.1,1,5,94.4,24.9,4,1.37
P-001261,2025-02-01,2,175.4,0.0,4,5,95.3,19.6,3,1.0
P-001261,2025-03-01,3,173.6,0.4,1,5,101.8,18.7,3,1.27
P-001261,2025-04-01,4,238.2,45.1,7,11,56.2,88.6,4,3.94
P-001261,2025-05-01,5,234.9,35.9,12,10,60.4,85.8,4,3.58
P-001261,2025-06-01,6,241.9,35.7,10,10,59.5,90.5,4,4.41
P-001261,2025-07-01,7,254.2,39.6,9,10,53.8,92.5,5,4.95
P-001261,2025-08-01,8,235.4,46.3,6,11,56.2,77.7,4,4.08
P-001261,2025-09-01,9,183.2,0.0,3,3,94.2,20.9,4,1.32
P-001261,2025-10-01,10,176.3,0.6,0,4,95.6,17.8,4,1.56
P-001261,2025-11-01,11,171.9,4.4,1,3,96.0,15.3,4,1.36
P-001261,2025-12-01,12,163.7,9.8,2,3,92.9,16.0,5,1.09
P-001262,2025-01-01,1,165.8,3.8,2,4,96.4,11.9,3,1.63
P-001262,2025-02-01,2,170.4,0.6,2,4,99.6,18.8,2,1.71
P-001262,2025-03-01,3,167.7,0.0,1,4,93.0,15.7,1,1.03
P-001262,2025-04-01,4,186.1,0.6,4,4,91.1,26.9,1,1.26
P-001262,2025-05-01,5,202.8,28.3,3,7,58.8,52.7,1,2.43
P-001262,2025-06-01,6,171.7,3.1,5,5,91.6,20.8,2,1.25
P-001262,2025-07-01,7,174.9,2.6,3,5,101.5,16.5,2,1.12
P-001262,2025-08-01,8,177.1,11.1,1,4,93.5,25.1,1,1.19
P-001262,2025-09-01,9,172.9,4.1,3,3,101.8,16.7,1,1.4
P-001262,2025-10-01,10,180.8,12.3,0,3,87.6,21.6,1,2.04
P-001262,2025-11-01,11,184.7,8.0,5,4,91.0,32.0,1,1.97
P-001262,2025-12-01,12,165.9,1.7,3,6,100.5,17.9,1,1.43
P-001263,2025-01-01,1,175.0,13.9,1,3,84.6,24.1,4,1.16
P-001263,2025-02-01,2,175.2,12.2,2,5,94.9,14.4,4,1.43
P-001263,2025-03-01,3,164.5,5.2,2,5,98.9,16.4,3,1.48
P-001263,2025-04-01,4,231.9,43.9,3,7,56.5,67.5,3,3.31
P-001263,2025-05-01,5,246.8,55.5,5,14,64.4,90.0,5,4.58
P-001263,2025-06-01,6,241.1,40.2,5,9,60.9,83.7,4,3.89
P-001263,2025-07-01,7,240.2,49.5,6,13,49.8,91.4,5,3.9
P-001263,2025-08-01,8,261.3,47.9,5,9,54.6,96.1,5,4.52
P-001263,2025-09-01,9,179.5,5.3,1,4,98.1,20.8,4,1.48
P-001263,2025-10-01,10,178.0,6.7,2,4,90.7,19.2,5,1.0
P-001263,2025-11-01,11,174.3,4.6,2,4,93.4,19.2,3,1.0
P-001263,2025-12-01,12,171.2,12.4,1,4,88.4,18.7,3,1.36
P-001264,2025-01-01,1,171.9,1.2,3,4,97.1,14.3,2,1.93
P-001264,2025-02-01,2,174.0,7.4,1,5,94.0,15.0,2,1.25
P-001264,2025-03-01,3,184.9,12.5,3,5,92.6,25.2,2,1.2
P-001264,2025-04-01,4,230.5,42.0,1,11,55.0,70.1,2,3.73
P-001264,2025-05-01,5,222.5,33.0,4,14,58.2,66.3,2,3.39
P-001264,2025-06-01,6,182.4,6.2,1,4,92.1,23.6,1,1.0
P-001264,2025-07-01,7,174.0,0.5,4,4,88.6,18.2,3,1.24
P-001264,2025-08-01,8,176.6,11.9,0,4,88.7,19.3,1,1.57
P-001264,2025-09-01,9,173.5,3.9,1,3,92.4,13.5,2,1.74
P-001264,2025-10-01,10,163.1,10.4,2,6,95.1,22.0,1,2.13
P-001264,2025-11-01,11,181.7,7.8,3,5,98.1,28.2,2,1.41
P-001264,2025-12-01,12,175.6,7.9,1,5,90.1,21.5,3,1.49
P-001265,2025-01-01,1,175.1,2.0,2,5,89.2,16.6,2,1.28
P-001265,2025-02-01,2,168.5,0.7,4,5,96.2,21.2,2,1.38
P-001265,2025-03-01,3,174.9,11.4,0,5,89.6,21.0,2,1.0
P-001265,2025-04-01,4,221.4,39.3,4,10,53.2,72.4,2,3.24
P-001265,2025-05-01,5,219.1,35.7,4,4,59.6,56.9,1,2.52
P-001265,2025-06-01,6,162.5,8.3,4,4,89.6,18.5,2,1.13
P-001265,2025-07-01,7,174.4,0.0,5,3,93.2,26.4,2,1.8
P-001265,2025-08-01,8,175.4,0.0,2,5,97.7,23.2,3,1.59
P-001265,2025-09-01,9,186.6,8.2,2,5,91.7,25.4,1,1.35
P-001265,2025-10-01,10,180.0,0.0,3,5,94.6,23.0,2,1.24
P-001265,2025-11-01,11,182.0,10.6,2,4,92.4,24.7,3,1.62
P-001265,2025-12-01,12,180.4,7.1,2,3,90.9,21.6,1,1.43
P-001266,2025-01-01,1,168.4,0.0,1,5,94.6,18.3,4,1.45
P-001266,2025-02-01,2,169.0,3.8,0,5,88.2,13.1,3,1.63
P-001266,2025-03-01,3,243.1,41.7,3,10,56.6,79.8,3,3.35
P-001266,2025-04-01,4,240.7,39.9,10,14,58.2,91.7,5,5.0
P-001266,2025-05-01,5,230.8,32.2,3,9,64.7,65.4,3,3.15
P-001266,2025-06-01,6,235.1,31.7,2,11,60.1,72.5,4,4.3
P-001266,2025-07-01,7,231.2,28.0,10,12,62.4,79.0,4,3.88
P-001266,2025-08-01,8,223.2,19.2,9,9,65.7,65.4,3,4.06
P-001266,2025-09-01,9,246.0,34.3,6,9,61.5,81.2,4,3.99
P-001266,2025-10-01,10,171.9,8.0,5,6,87.3,26.1,5,1.1
P-001266,2025-11-01,11,174.0,4.6,2,6,92.8,15.5,5,1.0
P-001266,2025-12-01,12,172.1,5.3,2,3,92.3,17.0,4,1.38
P-001267,2025-01-01,1,168.4,8.7,0,4,88.0,16.6,1,1.37
P-001267,2025-02-01,2,176.7,9.7,2,5,90.0,28.4,3,1.32
P-001267,2025-03-01,3,180.2,6.4,3,6,100.0,27.8,3,1.65
P-001267,2025-04-01,4,177.2,11.5,2,6,92.5,27.2,1,1.04
P-001267,2025-05-01,5,190.9,7.4,5,5,88.1,31.6,1,1.98
P-001267,2025-06-01,6,173.5,11.0,3,3,92.0,18.8,2,1.21
P-001267,2025-07-01,7,172.1,13.0,2,4,93.2,24.2,1,1.47
P-001267,2025-08-01,8,177.3,10.0,0,3,99.0,10.4,2,1.91
P-001267,2025-09-01,9,178.8,10.8,0,3,81.7,17.3,1,1.44
P-001267,2025-10-01,10,172.7,4.6,4,5,87.5,22.7,1,1.26
P-001267,2025-11-01,11,162.0,9.8,2,5,87.3,18.2,2,1.65
P-001267,2025-12-01,12,173.1,5.8,2,4,85.1,20.5,2,1.41
P-001268,2025-01-01,1,174.8,13.7,0,6,97.9,17.3,4,1.67
P-001268,2025-02-01,2,179.5,13.6,1,5,93.4,24.8,4,1.29
P-001268,2025-03-01,3,168.8,5.3,1,5,90.8,19.0,4,1.58
P-001268,2025-04-01,4,233.9,44.4,4,9,61.6,75.7,4,4.28
P-001268,2025-05-01,5,246.7,51.6,2,10,50.4,85.7,5,4.67
P-001268,2025-06-01,6,237.5,46.2,6,13,58.9,82.4,3,4.56
P-001268,2025-07-01,7,250.5,33.3,11,11,54.6,84.3,4,4.14
P-001268,2025-08-01,8,221.5,37.4,6,10,57.5,77.6,3,3.25
P-001268,2025-09-01,9,164.8,5.1,3,4,90.0,16.9,3,1.32
P-001268,2025-10-01,10,177.1,0.0,2,5,102.3,18.1,3,1.39
P-001268,2025-11-01,11,178.8,11.5,3,4,94.0,24.8,3,1.58
P-001268,2025-12-01,12,181.0,5.1,0,5,92.9,16.0,3,1.12
P-001269,2025-01-01,1,178.2,0.0,1,4,96.8,16.4,2,1.59
P-001269,2025-02-01,2,178.5,7.3,0,5,83.4,21.7,2,1.28
P-001269,2025-03-01,3,167.7,8.0,4,6,87.1,26.5,3,1.32
P-001269,2025-04-01,4,173.9,2.3,1,5,101.4,11.3,2,1.12
P-001269,2025-05-01,5,164.1,5.1,2,6,91.4,15.4,1,1.53
P-001269,2025-06-01,6,163.2,5.4,1,5,87.7,11.9,3,1.08
P-001269,2025-07-01,7,170.6,7.3,0,4,90.4,18.5,2,2.07
P-001269,2025-08-01,8,172.7,0.0,2,6,88.5,22.9,1,1.63
P-001269,2025-09-01,9,167.5,10.9,3,5,93.3,22.1,2,1.39
P-001269,2025-10-01,10,176.8,5.9,1,5,91.3,21.6,2,1.36
P-001269,2025-11-01,11,167.4,1.5,0,5,96.3,11.2,3,1.45
P-001269,2025-12-01,12,183.0,4.8,4,3,93.9,24.3,2,1.35
P-001270,2025-01-01,1,167.8,9.2,0,5,95.8,10.7,3,1.17
P-001270,2025-02-01,2,180.1,10.9,3,5,89.6,23.2,2,1.58
P-001270,2025-03-01,3,170.2,12.0,4,4,83.7,24.3,2,1.27
P-001270,2025-04-01,4,184.2,7.6,0,6,91.4,17.3,3,1.33
P-001270,2025-05-01,5,224.2,39.6,3,10,65.4,67.9,1,3.01
P-001270,2025-06-01,6,183.9,6.1,0,5,89.5,22.8,1,1.1
P-001270,2025-07-01,7,183.6,10.8,3,4,91.6,29.1,1,1.0
P-001270,2025-08-01,8,172.0,3.0,2,6,92.8,17.8,2,1.28
P-001270,2025-09-01,9,168.2,2.7,1,4,99.6,12.7,1,1.97
P-001270,2025-10-01,10,179.5,6.5,2,5,91.1,26.4,1,1.94
P-001270,2025-11-01,11,179.5,7.8,1,6,101.5,19.2,1,1.39
P-001270,2025-12-01,12,180.1,3.1,2,5,97.0,16.1,1,1.35
P-001271,2025-01-01,1,174.1,3.3,1,5,90.3,15.1,2,1.7
P-001271,2025-02-01,2,161.8,6.8,1,4,86.6,18.0,2,1.75
P-001271,2025-03-01,3,175.9,5.8,3,4,95.9,18.6,2,1.52
P-001271,2025-04-01,4,185.0,0.0,4,6,90.0,30.8,2,1.84
P-001271,2025-05-01,5,173.4,0.3,2,5,92.0,18.7,2,1.03
P-001271,2025-06-01,6,226.8,36.8,6,12,58.3,77.5,4,4.43
P-001271,2025-07-01,7,220.9,42.2,6,13,55.7,77.1,4,3.91
P-001271,2025-08-01,8,171.6,0.0,2,3,90.6,18.2,2,1.85
P-001271,2025-09-01,9,176.5,9.8,2,4,91.9,25.7,2,1.78
P-001271,2025-10-01,10,173.3,0.4,3,3,89.3,19.8,2,1.25
P-001271,2025-11-01,11,171.7,3.1,1,3,96.5,13.4,2,1.94
P-001271,2025-12-01,12,173.9,9.2,3,4,96.4,25.7,2,1.77
P-001272,2025-01-01,1,176.9,11.0,2,5,88.8,26.9,2,1.24
P-001272,2025-02-01,2,180.2,10.3,1,6,88.5,27.5,3,1.81
P-001272,2025-03-01,3,179.3,0.0,1,5,87.6,16.4,2,1.53
P-001272,2025-04-01,4,213.1,37.7,2,10,52.6,56.4,1,2.85
P-001272,2025-05-01,5,211.7,32.9,5,6,66.0,61.5,1,2.7
P-001272,2025-06-01,6,175.3,0.0,0,5,95.6,17.6,1,1.66
P-001272,2025-07-01,7,172.6,5.2,1,5,93.4,20.2,1,1.54
P-001272,2025-08-01,8,174.1,9.1,0,7,85.5,20.3,1,1.57
P-001272,2025-09-01,9,175.3,0.3,1,6,102.1,18.7,1,1.84
P-001272,2025-10-01,10,170.4,12.3,1,4,85.6,21.4,2,1.75
P-001272,2025-11-01,11,171.9,11.0,2,4,93.3,21.0,1,1.3
P-001272,2025-12-01,12,179.9,6.7,1,5,97.5,14.7,2,1.26
P-001273,2025-01-01,1,166.6,0.0,2,3,98.3,11.0,2,1.33
P-001273,2025-02-01,2,174.2,4.1,2,4,95.9,14.0,1,1.0
P-001273,2025-03-01,3,178.6,3.9,0,4,85.9,16.6,3,1.16
P-001273,2025-04-01,4,174.4,3.5,2,5,95.4,22.8,3,1.0
P-001273,2025-05-01,5,230.8,52.1,2,9,51.1,74.7,2,2.75
P-001273,2025-06-01,6,172.6,11.7,3,5,93.9,19.1,3,1.07
P-001273,2025-07-01,7,168.3,4.3,2,6,98.9,14.6,2,1.07
P-001273,2025-08-01,8,166.4,3.6,1,4,96.1,11.2,1,1.56
P-001273,2025-09-01,9,169.1,10.3,5,5,91.7,23.0,2,1.63
P-001273,2025-10-01,10,183.5,8.8,3,5,96.9,25.9,1,1.67
P-001273,2025-11-01,11,168.6,0.0,1,4,95.0,13.9,3,1.4
P-001273,2025-12-01,12,176.3,11.0,3,5,87.5,23.2,2,1.26
P-001274,2025-01-01,1,165.3,1.2,1,4,105.0,18.7,5,1.7
P-001274,2025-02-01,2,171.5,5.0,0,5,94.6,12.1,5,1.21
P-001274,2025-03-01,3,175.8,11.4,1,5,86.7,25.2,5,1.46
P-001274,2025-04-01,4,255.4,51.7,10,12,58.4,98.0,5,4.4
P-001274,2025-05-01,5,249.5,44.8,9,9,62.1,93.3,5,4.44
P-001274,2025-06-01,6,239.9,44.5,9,13,63.6,85.4,5,3.97
P-001274,2025-07-01,7,238.5,46.0,9,14,56.3,89.5,5,4.23
P-001274,2025-08-01,8,245.7,47.3,4,8,58.8,84.2,5,4.34
P-001274,2025-09-01,9,248.3,31.0,6,12,65.6,79.2,5,4.1
P-001274,2025-10-01,10,245.7,42.4,10,12,67.5,90.3,5,4.21
P-001274,2025-11-01,11,243.9,45.8,7,14,48.6,89.1,4,4.19
P-001274,2025-12-01,12,180.7,5.3,1,4,88.9,27.1,4,1.24
P-001275,2025-01-01,1,191.1,6.0,3,5,93.3,27.3,2,1.43
P-001275,2025-02-01,2,176.3,16.9,1,4,89.5,27.6,2,1.43
P-001275,2025-03-01,3,162.2,0.5,2,6,98.1,6.9,1,1.16
P-001275,2025-04-01,4,172.5,4.9,2,5,88.0,23.2,3,1.37
P-001275,2025-05-01,5,177.0,6.9,1,4,92.4,23.3,2,1.1
P-001275,2025-06-01,6,166.2,5.3,4,5,95.0,15.4,1,1.0
P-001275,2025-07-01,7,165.2,6.7,2,6,91.2,20.8,1,1.75
P-001275,2025-08-01,8,169.6,2.8,0,4,87.5,24.5,1,1.74
P-001275,2025-09-01,9,178.7,1.3,2,5,91.1,17.5,2,1.48
P-001275,2025-10-01,10,169.5,0.0,0,4,89.5,10.5,2,1.12
P-001275,2025-11-01,11,169.9,2.3,0,3,94.4,8.3,2,1.44
P-001275,2025-12-01,12,172.8,0.0,1,4,92.1,17.3,2,1.42
P-001276,2025-01-01,1,172.5,8.9,3,5,92.6,24.9,2,1.48
P-001276,2025-02-01,2,172.5,5.0,2,7,93.8,18.3,1,1.71
P-001276,2025-03-01,3,167.6,0.0,1,3,88.5,15.5,1,1.79
P-001276,2025-04-01,4,171.4,6.6,5,5,96.2,26.3,2,1.71
P-001276,2025-05-01,5,178.0,1.1,2,4,94.9,20.3,2,1.48
P-001276,2025-06-01,6,174.4,4.0,2,5,101.8,24.0,2,1.0
