personnel_id,leave_id,month_idx,date,leave_start_date,leave_end_date,duration_days,leave_type,days_since_previous_leave
P-001178,LV-0003765,4,2025-04-01,2025-04-08,2025-04-21,13,Annual,169
P-001178,LV-0003766,6,2025-06-01,2025-06-12,2025-06-20,8,Annual,60
P-001178,LV-0003767,9,2025-09-01,2025-09-12,2025-09-20,8,Casual,90
P-001179,LV-0003768,1,2025-01-01,2025-01-11,2025-01-22,11,Casual,74
P-001179,LV-0003769,6,2025-06-01,2025-06-09,2025-06-14,5,Casual,150
P-001179,LV-0003770,11,2025-11-01,2025-11-08,2025-11-19,11,Casual,150
P-001180,LV-0003771,6,2025-06-01,2025-06-07,2025-06-11,4,Casual,209
P-001180,LV-0003772,9,2025-09-01,2025-09-11,2025-09-18,7,Casual,90
P-001180,LV-0003773,12,2025-12-01,2025-12-06,2025-12-17,11,Casual,90
P-001181,LV-0003774,2,2025-02-01,2025-02-10,2025-02-20,10,Casual,76
P-001181,LV-0003775,5,2025-05-01,2025-05-07,2025-05-17,10,Casual,90
P-001181,LV-0003776,8,2025-08-01,2025-08-07,2025-08-17,10,Annual,90
P-001181,LV-0003777,12,2025-12-01,2025-12-11,2025-12-21,10,Casual,120
P-001182,LV-0003778,1,2025-01-01,2025-01-12,2025-01-25,13,Annual,76
P-001182,LV-0003779,3,2025-03-01,2025-03-08,2025-03-17,9,Annual,60
P-001183,LV-0003780,9,2025-09-01,2025-09-11,2025-09-23,12,Casual,319
P-001183,LV-0003781,12,2025-12-01,2025-12-12,2025-12-21,9,Annual,90
P-001184,LV-0003782,1,2025-01-01,2025-01-09,2025-01-19,10,Annual,85
P-001184,LV-0003783,3,2025-03-01,2025-03-07,2025-03-16,9,Annual,60
P-001184,LV-0003784,5,2025-05-01,2025-05-08,2025-05-15,7,Casual,60
P-001184,LV-0003785,6,2025-06-01,2025-06-09,2025-06-22,13,Recovery,30
P-001184,LV-0003786,8,2025-08-01,2025-08-07,2025-08-15,8,Annual,60
P-001184,LV-0003787,10,2025-10-01,2025-10-12,2025-10-19,7,Casual,60
P-001185,LV-0003788,1,2025-01-01,2025-01-08,2025-01-19,11,Annual,64
P-001185,LV-0003789,5,2025-05-01,2025-05-11,2025-05-22,11,Annual,120
P-001185,LV-0003790,7,2025-07-01,2025-07-08,2025-07-21,13,Annual,60
P-001185,LV-0003791,9,2025-09-01,2025-09-09,2025-09-19,10,Annual,60
P-001185,LV-0003792,12,2025-12-01,2025-12-07,2025-12-16,9,Annual,90
P-001186,LV-0003793,2,2025-02-01,2025-02-06,2025-02-14,8,Annual,113
P-001186,LV-0003794,5,2025-05-01,2025-05-12,2025-05-19,7,Annual,90
P-001186,LV-0003795,6,2025-06-01,2025-06-11,2025-06-23,12,Recovery,30
P-001186,LV-0003796,8,2025-08-01,2025-08-08,2025-08-19,11,Annual,60
P-001187,LV-0003797,4,2025-04-01,2025-04-08,2025-04-15,7,Casual,135
P-001187,LV-0003798,9,2025-09-01,2025-09-12,2025-09-16,4,Casual,150
P-001188,LV-0003799,1,2025-01-01,2025-01-09,2025-01-18,9,Annual,61
P-001188,LV-0003800,5,2025-05-01,2025-05-09,2025-05-18,9,Annual,120
P-001188,LV-0003801,7,2025-07-01,2025-07-07,2025-07-17,10,Annual,60
P-001188,LV-0003802,12,2025-12-01,2025-12-10,2025-12-23,13,Annual,150
P-001189,LV-0003803,1,2025-01-01,2025-01-10,2025-01-23,13,Annual,60
P-001189,LV-0003804,6,2025-06-01,2025-06-08,2025-06-20,12,Annual,150
P-001189,LV-0003805,8,2025-08-01,2025-08-06,2025-08-13,7,Annual,60
P-001189,LV-0003806,10,2025-10-01,2025-10-10,2025-10-20,10,Casual,60
P-001190,LV-0003807,5,2025-05-01,2025-05-12,2025-05-16,4,Casual,178
P-001190,LV-0003808,10,2025-10-01,2025-10-08,2025-10-19,11,Medical/Authorized,150
P-001191,LV-0003809,1,2025-01-01,2025-01-10,2025-01-21,11,Casual,62
P-001191,LV-0003810,7,2025-07-01,2025-07-06,2025-07-14,8,Medical/Authorized,180
P-001192,LV-0003811,1,2025-01-01,2025-01-07,2025-01-14,7,Casual,64
P-001192,LV-0003812,7,2025-07-01,2025-07-08,2025-07-14,6,Casual,180
P-001192,LV-0003813,9,2025-09-01,2025-09-07,2025-09-20,13,Casual,60
P-001193,LV-0003814,2,2025-02-01,2025-02-11,2025-02-18,7,Annual,84
P-001193,LV-0003815,4,2025-04-01,2025-04-09,2025-04-18,9,Annual,60
P-001193,LV-0003816,6,2025-06-01,2025-06-11,2025-06-20,9,Annual,60
P-001193,LV-0003817,9,2025-09-01,2025-09-08,2025-09-18,10,Casual,90
P-001193,LV-0003818,12,2025-12-01,2025-12-09,2025-12-20,11,Annual,90
P-001194,LV-0003819,1,2025-01-01,2025-01-09,2025-01-22,13,Annual,88
P-001194,LV-0003820,3,2025-03-01,2025-03-11,2025-03-22,11,Casual,60
P-001194,LV-0003821,8,2025-08-01,2025-08-07,2025-08-13,6,Casual,150
P-001194,LV-0003822,12,2025-12-01,2025-12-07,2025-12-14,7,Annual,120
P-001195,LV-0003823,2,2025-02-01,2025-02-10,2025-02-20,10,Annual,116
P-001195,LV-0003824,4,2025-04-01,2025-04-10,2025-04-20,10,Casual,60
P-001195,LV-0003825,7,2025-07-01,2025-07-08,2025-07-15,7,Casual,90
P-001195,LV-0003826,12,2025-12-01,2025-12-09,2025-12-16,7,Annual,150
P-001196,LV-0003827,3,2025-03-01,2025-03-12,2025-03-19,7,Annual,140
P-001196,LV-0003828,6,2025-06-01,2025-06-09,2025-06-24,15,Recovery,90
P-001196,LV-0003829,10,2025-10-01,2025-10-11,2025-10-22,11,Casual,120
P-001197,LV-0003830,2,2025-02-01,2025-02-09,2025-02-22,13,Casual,115
P-001197,LV-0003831,4,2025-04-01,2025-04-08,2025-04-18,10,Annual,60
P-001197,LV-0003832,7,2025-07-01,2025-07-12,2025-07-19,7,Annual,90
P-001197,LV-0003833,10,2025-10-01,2025-10-10,2025-10-17,7,Casual,90
P-001198,LV-0003834,2,2025-02-01,2025-02-09,2025-02-18,9,Medical/Authorized,83
P-001198,LV-0003835,5,2025-05-01,2025-05-09,2025-05-17,8,Annual,90
P-001198,LV-0003836,7,2025-07-01,2025-07-06,2025-07-13,7,Casual,60
P-001199,LV-0003837,2,2025-02-01,2025-02-07,2025-02-20,13,Casual,93
P-001199,LV-0003838,10,2025-10-01,2025-10-12,2025-10-25,13,Casual,240
P-001200,LV-0003839,2,2025-02-01,2025-02-08,2025-02-16,8,Annual,102
P-001200,LV-0003840,4,2025-04-01,2025-04-06,2025-04-19,13,Annual,60
P-001200,LV-0003841,6,2025-06-01,2025-06-08,2025-06-19,11,Annual,60
P-001200,LV-0003842,8,2025-08-01,2025-08-07,2025-08-17,10,Annual,60
P-001200,LV-0003843,10,2025-10-01,2025-10-08,2025-10-21,13,Annual,60
P-001201,LV-0003844,1,2025-01-01,2025-01-06,2025-01-14,8,Medical/Authorized,81
P-001201,LV-0003845,6,2025-06-01,2025-06-12,2025-06-17,5,Casual,150
P-001201,LV-0003846,12,2025-12-01,2025-12-08,2025-12-20,12,Annual,180
P-001202,LV-0003847,4,2025-04-01,2025-04-08,2025-04-18,10,Annual,166
P-001202,LV-0003848,9,2025-09-01,2025-09-07,2025-09-20,13,Annual,150
P-001202,LV-0003849,12,2025-12-01,2025-12-08,2025-12-16,8,Casual,90
P-001203,LV-0003850,3,2025-03-01,2025-03-08,2025-03-21,13,Annual,137
P-001203,LV-0003851,5,2025-05-01,2025-05-11,2025-05-23,12,Annual,60
P-001203,LV-0003852,7,2025-07-01,2025-07-09,2025-07-18,9,Annual,60
P-001203,LV-0003853,10,2025-10-01,2025-10-10,2025-10-23,13,Annual,90
P-001204,LV-0003854,1,2025-01-01,2025-01-12,2025-01-24,12,Casual,67
P-001204,LV-0003855,3,2025-03-01,2025-03-11,2025-03-18,7,Annual,60
P-001204,LV-0003856,6,2025-06-01,2025-06-09,2025-06-18,9,Casual,90
P-001204,LV-0003857,9,2025-09-01,2025-09-12,2025-09-25,13,Annual,90
P-001205,LV-0003858,5,2025-05-01,2025-05-10,2025-05-22,12,Annual,198
P-001205,LV-0003859,7,2025-07-01,2025-07-11,2025-07-24,13,Annual,60
P-001207,LV-0003860,1,2025-01-01,2025-01-06,2025-01-19,13,Annual,88
P-001207,LV-0003861,6,2025-06-01,2025-06-08,2025-06-12,4,Casual,150
P-001208,LV-0003862,1,2025-01-01,2025-01-09,2025-01-20,11,Casual,85
P-001208,LV-0003863,3,2025-03-01,2025-03-12,2025-03-22,10,Casual,60
P-001208,LV-0003864,7,2025-07-01,2025-07-06,2025-07-18,12,Medical/Authorized,120
P-001208,LV-0003865,12,2025-12-01,2025-12-12,2025-12-20,8,Casual,150
P-001209,LV-0003866,2,2025-02-01,2025-02-07,2025-02-20,13,Casual,80
P-001209,LV-0003867,12,2025-12-01,2025-12-10,2025-12-18,8,Annual,300
P-001210,LV-0003868,3,2025-03-01,2025-03-10,2025-03-22,12,Annual,121
P-001210,LV-0003869,5,2025-05-01,2025-05-08,2025-05-20,12,Annual,60
P-001210,LV-0003870,11,2025-11-01,2025-11-06,2025-11-14,8,Casual,180
P-001211,LV-0003871,1,2025-01-01,2025-01-12,2025-01-24,12,Medical/Authorized,84
P-001211,LV-0003872,4,2025-04-01,2025-04-08,2025-04-20,12,Medical/Authorized,90
P-001211,LV-0003873,7,2025-07-01,2025-07-07,2025-07-20,13,Annual,90
P-001211,LV-0003874,10,2025-10-01,2025-10-07,2025-10-20,13,Casual,90
P-001212,LV-0003875,1,2025-01-01,2025-01-12,2025-01-21,9,Annual,82
P-001212,LV-0003876,4,2025-04-01,2025-04-07,2025-04-16,9,Annual,90
P-001212,LV-0003877,7,2025-07-01,2025-07-08,2025-07-20,12,Annual,90
P-001212,LV-0003878,9,2025-09-01,2025-09-07,2025-09-15,8,Annual,60
P-001212,LV-0003879,12,2025-12-01,2025-12-06,2025-12-16,10,Annual,90
P-001213,LV-0003880,1,2025-01-01,2025-01-12,2025-01-21,9,Annual,67
P-001213,LV-0003881,3,2025-03-01,2025-03-06,2025-03-19,13,Annual,60
P-001213,LV-0003882,11,2025-11-01,2025-11-09,2025-11-16,7,Annual,240
P-001214,LV-0003883,5,2025-05-01,2025-05-10,2025-05-16,6,Casual,169
P-001215,LV-0003884,1,2025-01-01,2025-01-09,2025-01-17,8,Casual,85
P-001215,LV-0003885,6,2025-06-01,2025-06-09,2025-06-13,4,Casual,150
P-001215,LV-0003886,12,2025-12-01,2025-12-06,2025-12-19,13,Annual,180
P-001216,LV-0003887,1,2025-01-01,2025-01-08,2025-01-16,8,Annual,84
P-001216,LV-0003888,4,2025-04-01,2025-04-06,2025-04-13,7,Casual,90
P-001216,LV-0003889,6,2025-06-01,2025-06-09,2025-06-20,11,Casual,60
P-001216,LV-0003890,9,2025-09-01,2025-09-06,2025-09-15,9,Casual,90
P-001216,LV-0003891,12,2025-12-01,2025-12-10,2025-12-20,10,Casual,90
P-001217,LV-0003892,2,2025-02-01,2025-02-06,2025-02-19,13,Annual,84
P-001217,LV-0003893,7,2025-07-01,2025-07-07,2025-07-15,8,Annual,150
P-001217,LV-0003894,10,2025-10-01,2025-10-09,2025-10-21,12,Annual,90
P-001218,LV-0003895,10,2025-10-01,2025-10-11,2025-10-24,13,Annual,337
P-001219,LV-0003896,2,2025-02-01,2025-02-06,2025-02-18,12,Annual,80
P-001219,LV-0003897,7,2025-07-01,2025-07-06,2025-07-12,6,Casual,150
P-001219,LV-0003898,11,2025-11-01,2025-11-11,2025-11-21,10,Annual,120
P-001220,LV-0003899,3,2025-03-01,2025-03-12,2025-03-23,11,Annual,122
P-001221,LV-0003900,1,2025-01-01,2025-01-06,2025-01-15,9,Annual,82
P-001221,LV-0003901,7,2025-07-01,2025-07-08,2025-07-15,7,Casual,180
P-001222,LV-0003902,2,2025-02-01,2025-02-12,2025-02-21,9,Annual,84
P-001222,LV-0003903,8,2025-08-01,2025-08-07,2025-08-14,7,Casual,180
P-001223,LV-0003904,1,2025-01-01,2025-01-06,2025-01-13,7,Casual,81
P-001223,LV-0003905,3,2025-03-01,2025-03-06,2025-03-13,7,Casual,60
P-001223,LV-0003906,6,2025-06-01,2025-06-09,2025-06-18,9,Casual,90
P-001223,LV-0003907,8,2025-08-01,2025-08-10,2025-08-21,11,Casual,60
P-001224,LV-0003908,3,2025-03-01,2025-03-08,2025-03-16,8,Annual,113
P-001224,LV-0003909,6,2025-06-01,2025-06-11,2025-06-23,12,Recovery,90
P-001224,LV-0003910,9,2025-09-01,2025-09-11,2025-09-21,10,Casual,90
P-001224,LV-0003911,11,2025-11-01,2025-11-08,2025-11-20,12,Annual,60
P-001225,LV-0003912,9,2025-09-01,2025-09-09,2025-09-21,12,Casual,296
P-001225,LV-0003913,12,2025-12-01,2025-12-07,2025-12-20,13,Medical/Authorized,90
P-001226,LV-0003914,2,2025-02-01,2025-02-12,2025-02-19,7,Annual,82
P-001226,LV-0003915,10,2025-10-01,2025-10-10,2025-10-18,8,Medical/Authorized,240
P-001227,LV-0003916,2,2025-02-01,2025-02-10,2025-02-20,10,Annual,83
P-001227,LV-0003917,7,2025-07-01,2025-07-12,2025-07-24,12,Annual,150
P-001227,LV-0003918,9,2025-09-01,2025-09-12,2025-09-24,12,Medical/Authorized,60
P-001227,LV-0003919,12,2025-12-01,2025-12-09,2025-12-18,9,Casual,90
P-001228,LV-0003920,1,2025-01-01,2025-01-07,2025-01-18,11,Annual,70
P-001228,LV-0003921,3,2025-03-01,2025-03-09,2025-03-17,8,Casual,60
P-001228,LV-0003922,10,2025-10-01,2025-10-09,2025-10-18,9,Annual,210
P-001228,LV-0003923,12,2025-12-01,2025-12-11,2025-12-19,8,Annual,60
P-001229,LV-0003924,1,2025-01-01,2025-01-11,2025-01-21,10,Casual,87
P-001229,LV-0003925,4,2025-04-01,2025-04-06,2025-04-16,10,Medical/Authorized,90
P-001229,LV-0003926,6,2025-06-01,2025-06-12,2025-06-23,11,Annual,60
P-001229,LV-0003927,8,2025-08-01,2025-08-11,2025-08-19,8,Annual,60
P-001230,LV-0003928,2,2025-02-01,2025-02-06,2025-02-16,10,Annual,82
P-001230,LV-0003929,4,2025-04-01,2025-04-06,2025-04-18,12,Medical/Authorized,60
P-001230,LV-0003930,7,2025-07-01,2025-07-08,2025-07-21,13,Annual,90
P-001230,LV-0003931,12,2025-12-01,2025-12-07,2025-12-20,13,Casual,150
P-001231,LV-0003932,4,2025-04-01,2025-04-10,2025-04-20,10,Casual,139
P-001231,LV-0003933,6,2025-06-01,2025-06-08,2025-06-25,17,Recovery,60
P-001231,LV-0003934,8,2025-08-01,2025-08-10,2025-08-17,7,Annual,60
P-001232,LV-0003935,1,2025-01-01,2025-01-09,2025-01-17,8,Annual,79
P-001232,LV-0003936,4,2025-04-01,2025-04-07,2025-04-19,12,Medical/Authorized,90
P-001232,LV-0003937,6,2025-06-01,2025-06-12,2025-06-23,11,Annual,60
P-001232,LV-0003938,8,2025-08-01,2025-08-10,2025-08-23,13,Casual,60
P-001232,LV-0003939,12,2025-12-01,2025-12-08,2025-12-15,7,Casual,120
P-001233,LV-0003940,1,2025-01-01,2025-01-08,2025-01-16,8,Annual,74
P-001233,LV-0003941,5,2025-05-01,2025-05-12,2025-05-25,13,Annual,120
P-001233,LV-0003942,9,2025-09-01,2025-09-06,2025-09-17,11,Annual,120
P-001234,LV-0003943,1,2025-01-01,2025-01-07,2025-01-16,9,Annual,71
P-001234,LV-0003944,3,2025-03-01,2025-03-09,2025-03-16,7,Annual,60
P-001234,LV-0003945,9,2025-09-01,2025-09-07,2025-09-18,11,Annual,180
P-001234,LV-0003946,11,2025-11-01,2025-11-09,2025-11-17,8,Casual,60
P-001235,LV-0003947,1,2025-01-01,2025-01-12,2025-01-24,12,Annual,72
P-001235,LV-0003948,10,2025-10-01,2025-10-12,2025-10-20,8,Casual,270
P-001236,LV-0003949,2,2025-02-01,2025-02-07,2025-02-15,8,Annual,102
P-001236,LV-0003950,5,2025-05-01,2025-05-12,2025-05-19,7,Annual,90
P-001236,LV-0003951,10,2025-10-01,2025-10-07,2025-10-14,7,Annual,150
P-001236,LV-0003952,12,2025-12-01,2025-12-09,2025-12-16,7,Casual,60
P-001237,LV-0003953,7,2025-07-01,2025-07-10,2025-07-16,6,Casual,257
P-001238,LV-0003954,4,2025-04-01,2025-04-11,2025-04-24,13,Casual,170
P-001238,LV-0003955,6,2025-06-01,2025-06-06,2025-06-14,8,Medical/Authorized,60
P-001238,LV-0003956,8,2025-08-01,2025-08-09,2025-08-21,12,Annual,60
P-001238,LV-0003957,11,2025-11-01,2025-11-10,2025-11-22,12,Annual,90
P-001239,LV-0003958,1,2025-01-01,2025-01-11,2025-01-21,10,Annual,83
P-001239,LV-0003959,3,2025-03-01,2025-03-07,2025-03-17,10,Medical/Authorized,60
P-001239,LV-0003960,5,2025-05-01,2025-05-06,2025-05-17,11,Casual,60
P-001239,LV-0003961,8,2025-08-01,2025-08-12,2025-08-19,7,Casual,90
P-001239,LV-0003962,12,2025-12-01,2025-12-12,2025-12-24,12,Annual,120
P-001240,LV-0003963,3,2025-03-01,2025-03-06,2025-03-14,8,Casual,113
P-001240,LV-0003964,6,2025-06-01,2025-06-10,2025-06-19,9,Annual,90
P-001240,LV-0003965,8,2025-08-01,2025-08-09,2025-08-18,9,Casual,60
P-001240,LV-0003966,10,2025-10-01,2025-10-10,2025-10-23,13,Casual,60
P-001241,LV-0003967,4,2025-04-01,2025-04-10,2025-04-16,6,Casual,172
P-001241,LV-0003968,10,2025-10-01,2025-10-12,2025-10-16,4,Casual,180
P-001242,LV-0003969,6,2025-06-01,2025-06-10,2025-06-14,4,Casual,196
P-001243,LV-0003970,5,2025-05-01,2025-05-12,2025-05-17,5,Casual,191
P-001244,LV-0003971,9,2025-09-01,2025-09-12,2025-09-18,6,Casual,299
P-001245,LV-0003972,1,2025-01-01,2025-01-11,2025-01-20,9,Annual,68
P-001245,LV-0003973,10,2025-10-01,2025-10-06,2025-10-16,10,Annual,270
P-001246,LV-0003974,2,2025-02-01,2025-02-09,2025-02-17,8,Medical/Authorized,79
P-001246,LV-0003975,10,2025-10-01,2025-10-08,2025-10-15,7,Annual,240
P-001246,LV-0003976,12,2025-12-01,2025-12-10,2025-12-22,12,Annual,60
P-001247,LV-0003977,1,2025-01-01,2025-01-12,2025-01-25,13,Annual,60
P-001247,LV-0003978,3,2025-03-01,2025-03-07,2025-03-16,9,Casual,60
P-001247,LV-0003979,5,2025-05-01,2025-05-09,2025-05-16,7,Annual,60
P-001247,LV-0003980,7,2025-07-01,2025-07-07,2025-07-19,12,Annual,60
P-001247,LV-0003981,9,2025-09-01,2025-09-09,2025-09-20,11,Annual,60
P-001247,LV-0003982,12,2025-12-01,2025-12-08,2025-12-16,8,Annual,90
P-001248,LV-0003983,1,2025-01-01,2025-01-12,2025-01-21,9,Annual,77
P-001248,LV-0003984,4,2025-04-01,2025-04-06,2025-04-16,10,Annual,90
P-001248,LV-0003985,6,2025-06-01,2025-06-11,2025-06-19,8,Annual,60
P-001248,LV-0003986,9,2025-09-01,2025-09-07,2025-09-14,7,Annual,90
P-001248,LV-0003987,11,2025-11-01,2025-11-06,2025-11-19,13,Annual,60
P-001249,LV-0003988,3,2025-03-01,2025-03-11,2025-03-19,8,Casual,148
P-001249,LV-0003989,5,2025-05-01,2025-05-09,2025-05-22,13,Annual,60
P-001249,LV-0003990,6,2025-06-01,2025-06-10,2025-06-24,14,Recovery,30
P-001249,LV-0003991,9,2025-09-01,2025-09-07,2025-09-17,10,Annual,90
P-001250,LV-0003992,2,2025-02-01,2025-02-08,2025-02-18,10,Casual,105
P-001250,LV-0003993,9,2025-09-01,2025-09-09,2025-09-21,12,Annual,210
P-001251,LV-0003994,8,2025-08-01,2025-08-11,2025-08-16,5,Casual,258
P-001252,LV-0003995,6,2025-06-01,2025-06-11,2025-06-24,13,Annual,230
P-001252,LV-0003996,9,2025-09-01,2025-09-11,2025-09-21,10,Annual,90
P-001252,LV-0003997,11,2025-11-01,2025-11-11,2025-11-23,12,Casual,60
P-001253,LV-0003998,8,2025-08-01,2025-08-12,2025-08-22,10,Annual,296
P-001253,LV-0003999,10,2025-10-01,2025-10-10,2025-10-20,10,Annual,60
P-001254,LV-0004000,2,2025-02-01,2025-02-10,2025-02-22,12,Annual,101
P-001254,LV-0004001,6,2025-06-01,2025-06-06,2025-06-18,12,Annual,120
P-001254,LV-0004002,9,2025-09-01,2025-09-08,2025-09-17,9,Medical/Authorized,90
P-001255,LV-0004003,2,2025-02-01,2025-02-06,2025-02-14,8,Annual,95
P-001255,LV-0004004,7,2025-07-01,2025-07-12,2025-07-18,6,Casual,150
P-001255,LV-0004005,10,2025-10-01,2025-10-10,2025-10-19,9,Casual,90
P-001256,LV-0004006,3,2025-03-01,2025-03-07,2025-03-15,8,Medical/Authorized,109
P-001256,LV-0004007,6,2025-06-01,2025-06-11,2025-06-19,8,Casual,90
P-001256,LV-0004008,8,2025-08-01,2025-08-07,2025-08-19,12,Casual,60
P-001257,LV-0004009,2,2025-02-01,2025-02-09,2025-02-18,9,Casual,112
P-001257,LV-0004010,5,2025-05-01,2025-05-08,2025-05-15,7,Annual,90
P-001257,LV-0004011,7,2025-07-01,2025-07-12,2025-07-23,11,Casual,60
P-001258,LV-0004012,1,2025-01-01,2025-01-07,2025-01-17,10,Annual,87
P-001258,LV-0004013,3,2025-03-01,2025-03-10,2025-03-19,9,Casual,60
P-001258,LV-0004014,6,2025-06-01,2025-06-10,2025-06-19,9,Annual,90
P-001258,LV-0004015,10,2025-10-01,2025-10-12,2025-10-24,12,Casual,120
P-001258,LV-0004016,12,2025-12-01,2025-12-12,2025-12-20,8,Annual,60
P-001259,LV-0004017,2,2025-02-01,2025-02-11,2025-02-18,7,Annual,87
P-001259,LV-0004018,4,2025-04-01,2025-04-07,2025-04-15,8,Casual,60
P-001259,LV-0004019,9,2025-09-01,2025-09-12,2025-09-25,13,Annual,150
P-001260,LV-0004020,2,2025-02-01,2025-02-12,2025-02-23,11,Casual,115
P-001260,LV-0004021,8,2025-08-01,2025-08-09,2025-08-15,6,Casual,180
P-001260,LV-0004022,12,2025-12-01,2025-12-11,2025-12-20,9,Annual,120
P-001261,LV-0004023,3,2025-03-01,2025-03-12,2025-03-21,9,Annual,127
P-001261,LV-0004024,6,2025-06-01,2025-06-12,2025-06-19,7,Medical/Authorized,90
P-001261,LV-0004025,9,2025-09-01,2025-09-12,2025-09-25,13,Casual,90
P-001261,LV-0004026,11,2025-11-01,2025-11-09,2025-11-22,13,Annual,60
P-001262,LV-0004027,7,2025-07-01,2025-07-07,2025-07-11,4,Casual,250
P-001263,LV-0004028,3,2025-03-01,2025-03-09,2025-03-16,7,Casual,141
P-001263,LV-0004029,5,2025-05-01,2025-05-07,2025-05-14,7,Casual,60
P-001263,LV-0004030,7,2025-07-01,2025-07-12,2025-07-25,13,Casual,60
P-001263,LV-0004031,10,2025-10-01,2025-10-08,2025-10-19,11,Medical/Authorized,90
P-001263,LV-0004032,12,2025-12-01,2025-12-07,2025-12-15,8,Medical/Authorized,60
P-001264,LV-0004033,1,2025-01-01,2025-01-09,2025-01-18,9,Annual,78
P-001264,LV-0004034,3,2025-03-01,2025-03-10,2025-03-23,13,Casual,60
P-001264,LV-0004035,6,2025-06-01,2025-06-12,2025-06-21,9,Annual,90
P-001264,LV-0004036,10,2025-10-01,2025-10-11,2025-10-19,8,Casual,120
P-001264,LV-0004037,12,2025-12-01,2025-12-09,2025-12-17,8,Casual,60
P-001265,LV-0004038,3,2025-03-01,2025-03-06,2025-03-13,7,Annual,144
P-001265,LV-0004039,6,2025-06-01,2025-06-10,2025-06-23,13,Annual,90
P-001265,LV-0004040,11,2025-11-01,2025-11-11,2025-11-20,9,Annual,150
P-001266,LV-0004041,4,2025-04-01,2025-04-11,2025-04-20,9,Casual,161
P-001266,LV-0004042,6,2025-06-01,2025-06-12,2025-06-23,11,Annual,60
P-001266,LV-0004043,9,2025-09-01,2025-09-07,2025-09-20,13,Annual,90
P-001266,LV-0004044,11,2025-11-01,2025-11-06,2025-11-17,11,Annual,60
P-001267,LV-0004045,1,2025-01-01,2025-01-06,2025-01-17,11,Annual,63
P-001267,LV-0004046,6,2025-06-01,2025-06-11,2025-06-18,7,Annual,150
P-001267,LV-0004047,10,2025-10-01,2025-10-06,2025-10-17,11,Annual,120
P-001267,LV-0004048,12,2025-12-01,2025-12-08,2025-12-18,10,Annual,60
P-001268,LV-0004049,2,2025-02-01,2025-02-09,2025-02-17,8,Annual,107
P-001268,LV-0004050,8,2025-08-01,2025-08-07,2025-08-17,10,Annual,180
P-001268,LV-0004051,11,2025-11-01,2025-11-10,2025-11-21,11,Annual,90
P-001269,LV-0004052,1,2025-01-01,2025-01-07,2025-01-17,10,Annual,64
P-001269,LV-0004053,3,2025-03-01,2025-03-09,2025-03-16,7,Annual,60
P-001269,LV-0004054,8,2025-08-01,2025-08-06,2025-08-12,6,Casual,150
P-001269,LV-0004055,11,2025-11-01,2025-11-06,2025-11-16,10,Annual,90
P-001270,LV-0004056,2,2025-02-01,2025-02-10,2025-02-23,13,Annual,110
P-001270,LV-0004057,6,2025-06-01,2025-06-11,2025-06-19,8,Annual,120
P-001270,LV-0004058,9,2025-09-01,2025-09-11,2025-09-22,11,Casual,90
P-001271,LV-0004059,2,2025-02-01,2025-02-06,2025-02-18,12,Annual,88
P-001271,LV-0004060,8,2025-08-01,2025-08-07,2025-08-13,6,Casual,180
P-001271,LV-0004061,10,2025-10-01,2025-10-09,2025-10-20,11,Annual,60
P-001272,LV-0004062,9,2025-09-01,2025-09-11,2025-09-16,5,Casual,297
P-001273,LV-0004063,9,2025-09-01,2025-09-10,2025-09-13,3,Casual,303
P-001274,LV-0004064,1,2025-01-01,2025-01-11,2025-01-21,10,Annual,67
P-001274,LV-0004065,3,2025-03-01,2025-03-09,2025-03-17,8,Annual,60
P-001274,LV-0004066,7,2025-07-01,2025-07-07,2025-07-19,12,Casual,120
P-001274,LV-0004067,12,2025-12-01,2025-12-09,2025-12-18,9,Annual,150
P-001275,LV-0004068,3,2025-03-01,2025-03-08,2025-03-18,10,Annual,140
P-001275,LV-0004069,5,2025-05-01,2025-05-08,2025-05-18,10,Annual,60
P-001275,LV-0004070,7,2025-07-01,2025-07-08,2025-07-19,11,Casual,60
P-001275,LV-0004071,9,2025-09-01,2025-09-12,2025-09-24,12,Medical/Authorized,60
P-001275,LV-0004072,11,2025-11-01,2025-11-12,2025-11-24,12,Casual,60
P-001276,LV-0004073,2,2025-02-01,2025-02-07,2025-02-19,12,Casual,111
P-001276,LV-0004074,4,2025-04-01,2025-04-11,2025-04-20,9,Annual,60
P-001276,LV-0004075,8,2025-08-01,2025-08-07,2025-08-20,13,Casual,120
P-001276,LV-0004076,10,2025-10-01,2025-10-10,2025-10-18,8,Annual,60
P-001277,LV-0004077,2,2025-02-01,2025-02-07,2025-02-16,9,Annual,94
P-001277,LV-0004078,5,2025-05-01,2025-05-07,2025-05-18,11,Annual,90
P-001277,LV-0004079,7,2025-07-01,2025-07-07,2025-07-16,9,Casual,60
P-001277,LV-0004080,12,2025-12-01,2025-12-07,2025-12-18,11,Casual,150
P-001278,LV-0004081,4,2025-04-01,2025-04-10,2025-04-20,10,Casual,139
P-001278,LV-0004082,10,2025-10-01,2025-10-08,2025-10-17,9,Annual,180
P-001279,LV-0004083,9,2025-09-01,2025-09-09,2025-09-22,13,Annual,322
P-001280,LV-0004084,2,2025-02-01,2025-02-12,2025-02-21,9,Casual,109
P-001280,LV-0004085,8,2025-08-01,2025-08-10,2025-08-21,11,Annual,180
