personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-001298,DEP-V2-0004380,9,2025-09-01,2025-09-02,2025-09-26,24,Extended,5,4,True,Remote/Difficult Terrain
P-001298,DEP-V2-0004381,10,2025-10-01,2025-10-03,2025-10-28,25,Extended,4,4,True,High Altitude/Extreme
P-001298,DEP-V2-0004382,11,2025-11-01,2025-11-03,2025-11-26,23,Extended,5,5,True,High Altitude/Extreme
P-001299,DEP-V2-0004383,4,2025-04-01,2025-04-02,2025-04-26,24,Routine,1,1,False,Urban Base
P-001299,DEP-V2-0004384,5,2025-05-01,2025-05-05,2025-05-24,19,Routine,1,1,False,Urban Base
P-001300,DEP-V2-0004385,4,2025-04-01,2025-04-05,2025-04-23,18,Routine,2,1,False,Urban Base
P-001302,DEP-V2-0004386,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,5,3,True,Semi-Urban Outpost
P-001302,DEP-V2-0004387,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,3,4,True,Remote/Difficult Terrain
P-001302,DEP-V2-0004388,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-001302,DEP-V2-0004389,7,2025-07-01,2025-07-03,2025-07-26,23,High Tempo,3,3,False,Semi-Urban Outpost
P-001302,DEP-V2-0004390,8,2025-08-01,2025-08-04,2025-08-27,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-001303,DEP-V2-0004391,4,2025-04-01,2025-04-02,2025-04-24,22,High Tempo,3,3,False,Remote/Difficult Terrain
P-001303,DEP-V2-0004392,5,2025-05-01,2025-05-03,2025-05-23,20,High Tempo,5,3,True,Remote/Difficult Terrain
P-001303,DEP-V2-0004393,6,2025-06-01,2025-06-05,2025-06-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001303,DEP-V2-0004394,7,2025-07-01,2025-07-04,2025-07-28,24,High Tempo,4,3,True,Semi-Urban Outpost
P-001303,DEP-V2-0004395,8,2025-08-01,2025-08-05,2025-08-28,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-001304,DEP-V2-0004396,4,2025-04-01,2025-04-02,2025-04-26,24,Extended,5,4,True,High Altitude/Extreme
P-001304,DEP-V2-0004397,5,2025-05-01,2025-05-04,2025-05-24,20,Extended,4,4,True,Remote/Difficult Terrain
P-001304,DEP-V2-0004398,6,2025-06-01,2025-06-04,2025-06-23,19,Extended,5,5,True,High Altitude/Extreme
P-001304,DEP-V2-0004399,7,2025-07-01,2025-07-04,2025-07-25,21,High Tempo,5,4,True,Remote/Difficult Terrain
P-001304,DEP-V2-0004400,8,2025-08-01,2025-08-05,2025-08-25,20,High Tempo,4,5,True,Remote/Difficult Terrain
P-001304,DEP-V2-0004401,9,2025-09-01,2025-09-02,2025-09-25,23,Extended,4,5,True,Remote/Difficult Terrain
P-001304,DEP-V2-0004402,10,2025-10-01,2025-10-02,2025-10-23,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-001304,DEP-V2-0004403,11,2025-11-01,2025-11-02,2025-11-26,24,Extended,5,4,True,Remote/Difficult Terrain
P-001305,DEP-V2-0004404,4,2025-04-01,2025-04-05,2025-04-24,19,Routine,2,2,False,Urban Base
P-001306,DEP-V2-0004405,5,2025-05-01,2025-05-05,2025-05-24,19,Routine,2,1,False,Semi-Urban Outpost
P-001307,DEP-V2-0004406,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-001307,DEP-V2-0004407,5,2025-05-01,2025-05-03,2025-05-25,22,High Tempo,3,3,False,Semi-Urban Outpost
P-001307,DEP-V2-0004408,6,2025-06-01,2025-06-04,2025-06-27,23,High Tempo,5,3,True,Semi-Urban Outpost
P-001307,DEP-V2-0004409,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,4,3,True,Remote/Difficult Terrain
P-001307,DEP-V2-0004410,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,4,4,True,Semi-Urban Outpost
P-001308,DEP-V2-0004411,3,2025-03-01,2025-03-04,2025-03-25,21,Extended,4,5,True,High Altitude/Extreme
P-001308,DEP-V2-0004412,4,2025-04-01,2025-04-02,2025-04-25,23,Extended,5,5,True,High Altitude/Extreme
P-001308,DEP-V2-0004413,5,2025-05-01,2025-05-05,2025-05-25,20,Extended,4,4,True,Remote/Difficult Terrain
P-001308,DEP-V2-0004414,6,2025-06-01,2025-06-02,2025-06-27,25,Extended,4,5,True,Remote/Difficult Terrain
P-001308,DEP-V2-0004415,7,2025-07-01,2025-07-04,2025-07-25,21,Extended,5,5,True,Remote/Difficult Terrain
P-001308,DEP-V2-0004416,8,2025-08-01,2025-08-03,2025-08-28,25,Extended,3,5,True,High Altitude/Extreme
P-001308,DEP-V2-0004417,9,2025-09-01,2025-09-04,2025-09-24,20,Extended,3,4,True,Remote/Difficult Terrain
P-001310,DEP-V2-0004418,4,2025-04-01,2025-04-02,2025-04-23,21,Routine,2,1,False,Urban Base
P-001311,DEP-V2-0004419,3,2025-03-01,2025-03-02,2025-03-24,22,Extended,5,4,True,High Altitude/Extreme
P-001311,DEP-V2-0004420,4,2025-04-01,2025-04-02,2025-04-25,23,Extended,3,5,True,Remote/Difficult Terrain
P-001311,DEP-V2-0004421,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,5,4,True,High Altitude/Extreme
P-001311,DEP-V2-0004422,6,2025-06-01,2025-06-05,2025-06-28,23,Extended,3,4,True,High Altitude/Extreme
P-001311,DEP-V2-0004423,7,2025-07-01,2025-07-03,2025-07-23,20,Extended,5,4,True,High Altitude/Extreme
P-001311,DEP-V2-0004424,8,2025-08-01,2025-08-02,2025-08-25,23,Extended,3,4,True,High Altitude/Extreme
P-001311,DEP-V2-0004425,9,2025-09-01,2025-09-02,2025-09-28,26,Extended,5,4,True,Remote/Difficult Terrain
P-001312,DEP-V2-0004426,5,2025-05-01,2025-05-05,2025-05-27,22,Routine,1,1,False,Urban Base
P-001315,DEP-V2-0004427,4,2025-04-01,2025-04-03,2025-04-23,20,Routine,1,1,False,Urban Base
P-001316,DEP-V2-0004428,4,2025-04-01,2025-04-03,2025-04-25,22,Routine,2,1,False,Urban Base
P-001317,DEP-V2-0004429,5,2025-05-01,2025-05-05,2025-05-27,22,Routine,2,1,False,Semi-Urban Outpost
P-001322,DEP-V2-0004430,4,2025-04-01,2025-04-04,2025-04-25,21,High Tempo,5,4,True,Semi-Urban Outpost
P-001322,DEP-V2-0004431,5,2025-05-01,2025-05-03,2025-05-25,22,High Tempo,4,3,True,Semi-Urban Outpost
P-001322,DEP-V2-0004432,6,2025-06-01,2025-06-04,2025-06-23,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-001322,DEP-V2-0004433,7,2025-07-01,2025-07-02,2025-07-26,24,High Tempo,5,3,True,Semi-Urban Outpost
P-001322,DEP-V2-0004434,8,2025-08-01,2025-08-02,2025-08-24,22,High Tempo,3,4,True,Semi-Urban Outpost
P-001323,DEP-V2-0004435,4,2025-04-01,2025-04-02,2025-04-27,25,High Tempo,3,3,False,Remote/Difficult Terrain
P-001323,DEP-V2-0004436,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,5,4,True,Remote/Difficult Terrain
P-001323,DEP-V2-0004437,6,2025-06-01,2025-06-05,2025-06-23,18,High Tempo,3,3,False,Remote/Difficult Terrain
P-001323,DEP-V2-0004438,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,5,3,True,Semi-Urban Outpost
P-001323,DEP-V2-0004439,8,2025-08-01,2025-08-03,2025-08-23,20,High Tempo,4,4,True,Semi-Urban Outpost
P-001324,DEP-V2-0004440,5,2025-05-01,2025-05-02,2025-05-25,23,Routine,1,2,False,Urban Base
P-001325,DEP-V2-0004441,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,2,1,False,Urban Base
P-001327,DEP-V2-0004442,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,2,2,False,Urban Base
P-001328,DEP-V2-0004443,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,5,4,True,Semi-Urban Outpost
P-001328,DEP-V2-0004444,5,2025-05-01,2025-05-05,2025-05-27,22,High Tempo,5,3,True,Remote/Difficult Terrain
P-001328,DEP-V2-0004445,6,2025-06-01,2025-06-05,2025-06-23,18,High Tempo,4,3,True,Semi-Urban Outpost
P-001328,DEP-V2-0004446,7,2025-07-01,2025-07-03,2025-07-23,20,High Tempo,4,3,True,Remote/Difficult Terrain
P-001328,DEP-V2-0004447,8,2025-08-01,2025-08-05,2025-08-25,20,High Tempo,4,3,True,Semi-Urban Outpost
P-001330,DEP-V2-0004448,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001330,DEP-V2-0004449,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,4,5,True,Remote/Difficult Terrain
P-001330,DEP-V2-0004450,6,2025-06-01,2025-06-03,2025-06-24,21,Extended,4,4,True,High Altitude/Extreme
P-001330,DEP-V2-0004451,7,2025-07-01,2025-07-05,2025-07-26,21,Extended,5,5,True,Remote/Difficult Terrain
P-001330,DEP-V2-0004452,8,2025-08-01,2025-08-04,2025-08-27,23,Extended,4,4,True,Remote/Difficult Terrain
P-001330,DEP-V2-0004453,9,2025-09-01,2025-09-03,2025-09-24,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-001330,DEP-V2-0004454,10,2025-10-01,2025-10-02,2025-10-28,26,Extended,4,4,True,Remote/Difficult Terrain
P-001330,DEP-V2-0004455,11,2025-11-01,2025-11-03,2025-11-28,25,Extended,4,5,True,High Altitude/Extreme
P-001331,DEP-V2-0004456,5,2025-05-01,2025-05-03,2025-05-25,22,Routine,2,1,False,Semi-Urban Outpost
P-001332,DEP-V2-0004457,4,2025-04-01,2025-04-04,2025-04-27,23,Routine,2,1,False,Urban Base
P-001333,DEP-V2-0004458,4,2025-04-01,2025-04-05,2025-04-24,19,Extended,5,5,True,Remote/Difficult Terrain
P-001333,DEP-V2-0004459,5,2025-05-01,2025-05-02,2025-05-24,22,High Tempo,5,5,True,Remote/Difficult Terrain
P-001333,DEP-V2-0004460,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,4,5,True,Remote/Difficult Terrain
P-001333,DEP-V2-0004461,7,2025-07-01,2025-07-03,2025-07-24,21,Extended,4,4,True,Remote/Difficult Terrain
P-001333,DEP-V2-0004462,8,2025-08-01,2025-08-02,2025-08-25,23,Extended,5,4,True,Remote/Difficult Terrain
P-001333,DEP-V2-0004463,9,2025-09-01,2025-09-02,2025-09-24,22,Extended,5,5,True,High Altitude/Extreme
P-001333,DEP-V2-0004464,10,2025-10-01,2025-10-05,2025-10-27,22,High Tempo,5,5,True,High Altitude/Extreme
P-001333,DEP-V2-0004465,11,2025-11-01,2025-11-05,2025-11-26,21,High Tempo,4,5,True,High Altitude/Extreme
P-001334,DEP-V2-0004466,4,2025-04-01,2025-04-02,2025-04-25,23,High Tempo,4,5,True,High Altitude/Extreme
P-001334,DEP-V2-0004467,5,2025-05-01,2025-05-02,2025-05-27,25,Extended,4,5,True,High Altitude/Extreme
P-001334,DEP-V2-0004468,6,2025-06-01,2025-06-03,2025-06-27,24,Extended,5,5,True,Remote/Difficult Terrain
P-001334,DEP-V2-0004469,7,2025-07-01,2025-07-05,2025-07-25,20,Extended,5,5,True,Remote/Difficult Terrain
P-001334,DEP-V2-0004470,8,2025-08-01,2025-08-04,2025-08-27,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-001334,DEP-V2-0004471,9,2025-09-01,2025-09-04,2025-09-25,21,Extended,5,4,True,High Altitude/Extreme
P-001334,DEP-V2-0004472,10,2025-10-01,2025-10-03,2025-10-27,24,Extended,5,4,True,Remote/Difficult Terrain
P-001334,DEP-V2-0004473,11,2025-11-01,2025-11-05,2025-11-23,18,Extended,5,5,True,High Altitude/Extreme
P-001335,DEP-V2-0004474,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,5,4,True,High Altitude/Extreme
P-001335,DEP-V2-0004475,5,2025-05-01,2025-05-04,2025-05-28,24,Extended,5,4,True,High Altitude/Extreme
P-001335,DEP-V2-0004476,6,2025-06-01,2025-06-03,2025-06-23,20,Extended,4,5,True,High Altitude/Extreme
P-001335,DEP-V2-0004477,7,2025-07-01,2025-07-03,2025-07-28,25,High Tempo,5,5,True,High Altitude/Extreme
P-001335,DEP-V2-0004478,8,2025-08-01,2025-08-04,2025-08-24,20,Extended,5,5,True,High Altitude/Extreme
P-001335,DEP-V2-0004479,9,2025-09-01,2025-09-05,2025-09-23,18,High Tempo,4,5,True,Remote/Difficult Terrain
P-001335,DEP-V2-0004480,10,2025-10-01,2025-10-03,2025-10-25,22,Extended,5,5,True,Remote/Difficult Terrain
P-001335,DEP-V2-0004481,11,2025-11-01,2025-11-03,2025-11-27,24,Extended,5,4,True,Remote/Difficult Terrain
P-001336,DEP-V2-0004482,2,2025-02-01,2025-02-04,2025-02-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-001336,DEP-V2-0004483,3,2025-03-01,2025-03-05,2025-03-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-001336,DEP-V2-0004484,4,2025-04-01,2025-04-04,2025-04-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-001336,DEP-V2-0004485,5,2025-05-01,2025-05-02,2025-05-25,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001337,DEP-V2-0004486,4,2025-04-01,2025-04-02,2025-04-24,22,Routine,1,1,False,Urban Base
P-001338,DEP-V2-0004487,3,2025-03-01,2025-03-02,2025-03-24,22,Extended,5,5,True,High Altitude/Extreme
P-001338,DEP-V2-0004488,4,2025-04-01,2025-04-04,2025-04-27,23,Extended,4,4,True,Remote/Difficult Terrain
P-001338,DEP-V2-0004489,5,2025-05-01,2025-05-02,2025-05-26,24,Extended,4,4,True,High Altitude/Extreme
P-001338,DEP-V2-0004490,6,2025-06-01,2025-06-05,2025-06-27,22,Extended,4,4,True,Remote/Difficult Terrain
P-001338,DEP-V2-0004491,7,2025-07-01,2025-07-04,2025-07-23,19,Extended,4,4,True,Remote/Difficult Terrain
P-001338,DEP-V2-0004492,8,2025-08-01,2025-08-03,2025-08-27,24,Extended,4,4,True,Remote/Difficult Terrain
P-001338,DEP-V2-0004493,9,2025-09-01,2025-09-04,2025-09-23,19,Extended,5,4,True,Remote/Difficult Terrain
P-001339,DEP-V2-0004494,4,2025-04-01,2025-04-03,2025-04-25,22,Routine,1,2,False,Urban Base
P-001341,DEP-V2-0004495,3,2025-03-01,2025-03-03,2025-03-23,20,Extended,5,4,True,High Altitude/Extreme
P-001341,DEP-V2-0004496,4,2025-04-01,2025-04-05,2025-04-27,22,Extended,3,4,True,Remote/Difficult Terrain
P-001341,DEP-V2-0004497,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,4,4,True,Remote/Difficult Terrain
P-001341,DEP-V2-0004498,6,2025-06-01,2025-06-04,2025-06-28,24,Extended,4,5,True,Remote/Difficult Terrain
P-001341,DEP-V2-0004499,7,2025-07-01,2025-07-04,2025-07-24,20,Extended,4,4,True,Remote/Difficult Terrain
P-001341,DEP-V2-0004500,8,2025-08-01,2025-08-05,2025-08-27,22,Extended,3,4,True,Remote/Difficult Terrain
P-001341,DEP-V2-0004501,9,2025-09-01,2025-09-05,2025-09-23,18,Extended,4,4,True,High Altitude/Extreme
P-001342,DEP-V2-0004502,3,2025-03-01,2025-03-04,2025-03-23,19,Extended,3,5,True,High Altitude/Extreme
P-001342,DEP-V2-0004503,4,2025-04-01,2025-04-05,2025-04-23,18,Extended,4,4,True,High Altitude/Extreme
P-001342,DEP-V2-0004504,5,2025-05-01,2025-05-05,2025-05-28,23,Extended,3,4,True,Remote/Difficult Terrain
P-001342,DEP-V2-0004505,6,2025-06-01,2025-06-02,2025-06-26,24,Extended,4,5,True,High Altitude/Extreme
P-001342,DEP-V2-0004506,7,2025-07-01,2025-07-04,2025-07-23,19,Extended,4,4,True,Remote/Difficult Terrain
P-001342,DEP-V2-0004507,8,2025-08-01,2025-08-05,2025-08-23,18,Extended,4,4,True,Remote/Difficult Terrain
P-001342,DEP-V2-0004508,9,2025-09-01,2025-09-02,2025-09-28,26,Extended,5,5,True,High Altitude/Extreme
P-001343,DEP-V2-0004509,4,2025-04-01,2025-04-02,2025-04-25,23,Extended,5,4,True,High Altitude/Extreme
P-001343,DEP-V2-0004510,5,2025-05-01,2025-05-02,2025-05-23,21,High Tempo,4,5,True,High Altitude/Extreme
P-001343,DEP-V2-0004511,6,2025-06-01,2025-06-02,2025-06-28,26,Extended,5,4,True,Remote/Difficult Terrain
P-001343,DEP-V2-0004512,7,2025-07-01,2025-07-02,2025-07-27,25,Extended,5,5,True,High Altitude/Extreme
P-001343,DEP-V2-0004513,8,2025-08-01,2025-08-03,2025-08-25,22,High Tempo,5,4,True,High Altitude/Extreme
P-001343,DEP-V2-0004514,9,2025-09-01,2025-09-04,2025-09-23,19,High Tempo,4,5,True,Remote/Difficult Terrain
P-001343,DEP-V2-0004515,10,2025-10-01,2025-10-05,2025-10-28,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-001343,DEP-V2-0004516,11,2025-11-01,2025-11-05,2025-11-26,21,Extended,4,4,True,Remote/Difficult Terrain
P-001344,DEP-V2-0004517,4,2025-04-01,2025-04-05,2025-04-26,21,High Tempo,4,3,True,Remote/Difficult Terrain
P-001344,DEP-V2-0004518,5,2025-05-01,2025-05-05,2025-05-26,21,High Tempo,4,3,True,Semi-Urban Outpost
P-001344,DEP-V2-0004519,6,2025-06-01,2025-06-05,2025-06-23,18,High Tempo,5,3,True,Remote/Difficult Terrain
P-001344,DEP-V2-0004520,7,2025-07-01,2025-07-03,2025-07-24,21,High Tempo,4,3,True,Semi-Urban Outpost
P-001344,DEP-V2-0004521,8,2025-08-01,2025-08-04,2025-08-28,24,High Tempo,4,3,True,Remote/Difficult Terrain
P-001345,DEP-V2-0004522,4,2025-04-01,2025-04-02,2025-04-27,25,High Tempo,5,3,True,Semi-Urban Outpost
P-001345,DEP-V2-0004523,5,2025-05-01,2025-05-05,2025-05-28,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-001345,DEP-V2-0004524,6,2025-06-01,2025-06-05,2025-06-28,23,High Tempo,3,3,False,Semi-Urban Outpost
P-001345,DEP-V2-0004525,7,2025-07-01,2025-07-02,2025-07-24,22,High Tempo,3,3,False,Semi-Urban Outpost
P-001345,DEP-V2-0004526,8,2025-08-01,2025-08-02,2025-08-27,25,High Tempo,4,3,True,Remote/Difficult Terrain
P-001346,DEP-V2-0004527,4,2025-04-01,2025-04-05,2025-04-28,23,Routine,1,1,False,Urban Base
P-001347,DEP-V2-0004528,2,2025-02-01,2025-02-04,2025-02-23,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-001347,DEP-V2-0004529,3,2025-03-01,2025-03-03,2025-03-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-001347,DEP-V2-0004530,4,2025-04-01,2025-04-05,2025-04-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-001347,DEP-V2-0004531,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-001348,DEP-V2-0004532,3,2025-03-01,2025-03-05,2025-03-27,22,Extended,3,4,True,High Altitude/Extreme
P-001348,DEP-V2-0004533,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,5,4,True,Remote/Difficult Terrain
P-001348,DEP-V2-0004534,5,2025-05-01,2025-05-04,2025-05-27,23,Extended,5,4,True,High Altitude/Extreme
P-001348,DEP-V2-0004535,6,2025-06-01,2025-06-02,2025-06-25,23,Extended,5,5,True,High Altitude/Extreme
P-001348,DEP-V2-0004536,7,2025-07-01,2025-07-02,2025-07-24,22,Extended,4,5,True,Remote/Difficult Terrain
P-001348,DEP-V2-0004537,8,2025-08-01,2025-08-02,2025-08-26,24,Extended,4,4,True,High Altitude/Extreme
P-001348,DEP-V2-0004538,9,2025-09-01,2025-09-04,2025-09-28,24,Extended,4,5,True,Remote/Difficult Terrain
P-001349,DEP-V2-0004539,4,2025-04-01,2025-04-03,2025-04-28,25,Routine,1,2,False,Semi-Urban Outpost
P-001349,DEP-V2-0004540,5,2025-05-01,2025-05-05,2025-05-23,18,Routine,3,1,False,Urban Base
P-001351,DEP-V2-0004541,3,2025-03-01,2025-03-05,2025-03-27,22,Extended,3,5,True,Remote/Difficult Terrain
P-001351,DEP-V2-0004542,4,2025-04-01,2025-04-03,2025-04-27,24,Extended,4,5,True,High Altitude/Extreme
P-001351,DEP-V2-0004543,5,2025-05-01,2025-05-05,2025-05-26,21,Extended,5,4,True,Remote/Difficult Terrain
P-001351,DEP-V2-0004544,6,2025-06-01,2025-06-02,2025-06-25,23,Extended,4,4,True,High Altitude/Extreme
P-001351,DEP-V2-0004545,7,2025-07-01,2025-07-05,2025-07-23,18,Extended,4,5,True,High Altitude/Extreme
P-001351,DEP-V2-0004546,8,2025-08-01,2025-08-05,2025-08-27,22,Extended,4,5,True,High Altitude/Extreme
P-001351,DEP-V2-0004547,9,2025-09-01,2025-09-05,2025-09-24,19,Extended,4,5,True,Remote/Difficult Terrain
P-001352,DEP-V2-0004548,4,2025-04-01,2025-04-04,2025-04-24,20,Routine,2,1,False,Urban Base
P-001352,DEP-V2-0004549,5,2025-05-01,2025-05-02,2025-05-23,21,Routine,1,1,False,Semi-Urban Outpost
P-001353,DEP-V2-0004550,5,2025-05-01,2025-05-02,2025-05-27,25,Routine,1,1,False,Semi-Urban Outpost
P-001354,DEP-V2-0004551,5,2025-05-01,2025-05-02,2025-05-23,21,Routine,2,1,False,Urban Base
P-001355,DEP-V2-0004552,4,2025-04-01,2025-04-02,2025-04-24,22,Routine,1,1,False,Semi-Urban Outpost
P-001356,DEP-V2-0004553,4,2025-04-01,2025-04-03,2025-04-27,24,Routine,2,1,False,Urban Base
P-001361,DEP-V2-0004554,3,2025-03-01,2025-03-03,2025-03-27,24,Extended,4,5,True,Remote/Difficult Terrain
P-001361,DEP-V2-0004555,4,2025-04-01,2025-04-03,2025-04-26,23,Extended,4,5,True,Remote/Difficult Terrain
P-001361,DEP-V2-0004556,5,2025-05-01,2025-05-05,2025-05-24,19,Extended,5,5,True,Remote/Difficult Terrain
P-001361,DEP-V2-0004557,6,2025-06-01,2025-06-02,2025-06-27,25,Extended,3,5,True,Remote/Difficult Terrain
P-001361,DEP-V2-0004558,7,2025-07-01,2025-07-04,2025-07-26,22,Extended,4,5,True,High Altitude/Extreme
P-001361,DEP-V2-0004559,8,2025-08-01,2025-08-05,2025-08-28,23,Extended,3,5,True,Remote/Difficult Terrain
P-001361,DEP-V2-0004560,9,2025-09-01,2025-09-03,2025-09-28,25,Extended,3,4,True,High Altitude/Extreme
P-001362,DEP-V2-0004561,3,2025-03-01,2025-03-04,2025-03-27,23,Extended,3,5,True,High Altitude/Extreme
P-001362,DEP-V2-0004562,4,2025-04-01,2025-04-03,2025-04-26,23,Extended,5,4,True,Remote/Difficult Terrain
P-001362,DEP-V2-0004563,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,4,4,True,High Altitude/Extreme
P-001362,DEP-V2-0004564,6,2025-06-01,2025-06-04,2025-06-28,24,Extended,4,4,True,High Altitude/Extreme
P-001362,DEP-V2-0004565,7,2025-07-01,2025-07-02,2025-07-26,24,Extended,4,5,True,Remote/Difficult Terrain
P-001362,DEP-V2-0004566,8,2025-08-01,2025-08-02,2025-08-25,23,Extended,4,5,True,Remote/Difficult Terrain
P-001362,DEP-V2-0004567,9,2025-09-01,2025-09-04,2025-09-23,19,Extended,3,5,True,Remote/Difficult Terrain
P-001366,DEP-V2-0004568,2,2025-02-01,2025-02-04,2025-02-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-001366,DEP-V2-0004569,3,2025-03-01,2025-03-03,2025-03-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-001366,DEP-V2-0004570,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-001366,DEP-V2-0004571,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-001367,DEP-V2-0004572,4,2025-04-01,2025-04-05,2025-04-27,22,Routine,2,1,False,Urban Base
P-001369,DEP-V2-0004573,4,2025-04-01,2025-04-05,2025-04-24,19,High Tempo,5,5,True,Remote/Difficult Terrain
P-001369,DEP-V2-0004574,5,2025-05-01,2025-05-04,2025-05-25,21,Extended,4,5,True,High Altitude/Extreme
P-001369,DEP-V2-0004575,6,2025-06-01,2025-06-02,2025-06-28,26,Extended,4,5,True,High Altitude/Extreme
P-001369,DEP-V2-0004576,7,2025-07-01,2025-07-03,2025-07-26,23,Extended,5,5,True,Remote/Difficult Terrain
P-001369,DEP-V2-0004577,8,2025-08-01,2025-08-03,2025-08-24,21,High Tempo,4,5,True,High Altitude/Extreme
P-001369,DEP-V2-0004578,9,2025-09-01,2025-09-03,2025-09-25,22,High Tempo,5,5,True,Remote/Difficult Terrain
P-001369,DEP-V2-0004579,10,2025-10-01,2025-10-02,2025-10-27,25,High Tempo,5,5,True,High Altitude/Extreme
P-001369,DEP-V2-0004580,11,2025-11-01,2025-11-02,2025-11-26,24,High Tempo,5,4,True,High Altitude/Extreme
P-001370,DEP-V2-0004581,4,2025-04-01,2025-04-05,2025-04-23,18,High Tempo,4,3,True,Remote/Difficult Terrain
P-001370,DEP-V2-0004582,5,2025-05-01,2025-05-02,2025-05-27,25,High Tempo,5,4,True,Remote/Difficult Terrain
P-001370,DEP-V2-0004583,6,2025-06-01,2025-06-05,2025-06-24,19,High Tempo,4,3,True,Semi-Urban Outpost
P-001370,DEP-V2-0004584,7,2025-07-01,2025-07-05,2025-07-25,20,High Tempo,5,3,True,Semi-Urban Outpost
P-001370,DEP-V2-0004585,8,2025-08-01,2025-08-03,2025-08-26,23,High Tempo,5,3,True,Remote/Difficult Terrain
P-001372,DEP-V2-0004586,3,2025-03-01,2025-03-04,2025-03-24,20,Extended,4,4,True,High Altitude/Extreme
P-001372,DEP-V2-0004587,4,2025-04-01,2025-04-04,2025-04-26,22,Extended,3,5,True,High Altitude/Extreme
P-001372,DEP-V2-0004588,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,4,4,True,Remote/Difficult Terrain
P-001372,DEP-V2-0004589,6,2025-06-01,2025-06-03,2025-06-28,25,Extended,5,5,True,High Altitude/Extreme
P-001372,DEP-V2-0004590,7,2025-07-01,2025-07-03,2025-07-26,23,Extended,4,4,True,High Altitude/Extreme
P-001372,DEP-V2-0004591,8,2025-08-01,2025-08-02,2025-08-26,24,Extended,4,5,True,High Altitude/Extreme
P-001372,DEP-V2-0004592,9,2025-09-01,2025-09-02,2025-09-27,25,Extended,5,4,True,High Altitude/Extreme
P-001373,DEP-V2-0004593,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,4,5,True,Remote/Difficult Terrain
P-001373,DEP-V2-0004594,5,2025-05-01,2025-05-03,2025-05-24,21,Extended,5,5,True,High Altitude/Extreme
P-001373,DEP-V2-0004595,6,2025-06-01,2025-06-05,2025-06-27,22,Extended,4,5,True,Remote/Difficult Terrain
P-001373,DEP-V2-0004596,7,2025-07-01,2025-07-03,2025-07-26,23,Extended,5,5,True,High Altitude/Extreme
P-001373,DEP-V2-0004597,8,2025-08-01,2025-08-02,2025-08-24,22,Extended,5,5,True,Remote/Difficult Terrain
P-001373,DEP-V2-0004598,9,2025-09-01,2025-09-02,2025-09-28,26,High Tempo,5,5,True,High Altitude/Extreme
