personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity
P-001021,2025-02-01,2,190.9,6.8,2,4,89.3,27.9,2,2.0
P-001021,2025-03-01,3,234.6,34.8,4,7,44.6,72.4,4,3.54
P-001021,2025-04-01,4,232.8,46.7,5,11,41.0,84.1,3,4.48
P-001021,2025-05-01,5,248.0,32.9,9,8,45.1,88.0,4,4.65
P-001021,2025-06-01,6,232.8,36.7,5,8,44.0,75.5,4,3.74
P-001021,2025-07-01,7,236.3,46.4,4,7,41.1,80.0,4,4.11
P-001021,2025-08-01,8,224.4,37.1,7,7,43.9,74.4,3,3.29
P-001021,2025-09-01,9,230.0,35.1,4,7,44.5,72.8,3,4.26
P-001021,2025-10-01,10,187.0,11.8,1,5,87.3,27.6,2,1.83
P-001021,2025-11-01,11,193.8,3.4,1,5,90.7,26.6,2,2.13
P-001021,2025-12-01,12,188.2,15.5,1,6,85.8,28.9,2,1.18
P-001022,2025-01-01,1,186.6,4.2,1,5,91.5,21.7,2,1.1
P-001022,2025-02-01,2,174.0,4.6,2,7,96.3,19.9,2,1.24
P-001022,2025-03-01,3,187.5,2.7,1,3,97.7,20.1,2,1.61
P-001022,2025-04-01,4,171.4,10.5,1,4,86.7,19.0,3,1.0
P-001022,2025-05-01,5,174.0,1.5,2,5,92.4,19.1,3,1.69
P-001022,2025-06-01,6,178.5,6.0,3,4,91.2,24.4,2,1.95
P-001022,2025-07-01,7,171.6,1.1,0,4,92.6,12.8,2,1.19
P-001022,2025-08-01,8,170.2,4.0,0,3,94.5,12.4,2,1.15
P-001022,2025-09-01,9,177.9,6.9,2,3,92.9,20.4,2,1.36
P-001022,2025-10-01,10,176.6,6.7,3,4,87.7,24.6,2,1.93
P-001022,2025-11-01,11,180.9,10.3,3,5,91.9,27.5,2,1.93
P-001022,2025-12-01,12,178.4,5.5,1,3,93.9,18.1,2,1.31
P-001023,2025-01-01,1,177.0,5.5,0,4,95.8,16.0,1,1.24
P-001023,2025-02-01,2,228.9,34.2,6,6,47.7,71.8,4,3.36
P-001023,2025-03-01,3,225.7,29.1,4,8,49.3,67.2,4,3.71
P-001023,2025-04-01,4,222.6,31.7,9,11,48.5,77.9,4,3.83
P-001023,2025-05-01,5,224.5,38.1,4,10,46.6,71.4,4,3.35
P-001023,2025-06-01,6,122.9,0.0,0,3,120.0,5.0,1,1.0
P-001023,2025-07-01,7,182.6,8.9,0,6,94.4,20.5,1,1.02
P-001023,2025-08-01,8,181.2,3.1,1,6,96.8,18.9,1,1.09
P-001023,2025-09-01,9,167.3,7.0,0,5,95.2,13.9,1,1.19
P-001023,2025-10-01,10,179.0,5.0,3,6,96.0,22.6,1,1.17
P-001023,2025-11-01,11,175.3,8.0,0,5,94.8,17.8,1,1.41
P-001023,2025-12-01,12,173.4,3.9,2,5,96.5,18.1,1,1.28
P-001024,2025-01-01,1,180.6,7.5,2,5,89.0,22.8,2,1.0
P-001024,2025-02-01,2,175.0,6.7,0,3,89.3,18.9,2,2.24
P-001024,2025-03-01,3,171.6,2.5,4,5,91.0,21.2,2,1.27
P-001024,2025-04-01,4,183.0,4.7,1,4,90.1,21.6,2,1.65
P-001024,2025-05-01,5,170.3,7.5,2,4,89.0,19.7,2,1.49
P-001024,2025-06-01,6,210.5,30.8,5,8,60.8,60.9,4,3.26
P-001024,2025-07-01,7,205.5,24.7,5,7,62.6,55.4,4,3.18
P-001024,2025-08-01,8,175.2,7.7,1,6,88.9,21.4,2,1.57
P-001024,2025-09-01,9,179.5,9.9,2,4,88.0,25.6,2,2.05
P-001024,2025-10-01,10,181.1,7.8,2,4,88.9,23.4,2,1.4
P-001024,2025-11-01,11,173.4,4.1,3,5,90.4,21.2,2,1.37
P-001024,2025-12-01,12,174.5,5.1,1,4,90.0,19.4,2,1.87
P-001025,2025-01-01,1,188.2,6.3,1,5,95.5,23.1,1,1.38
P-001025,2025-02-01,2,229.7,41.6,7,13,45.5,84.3,4,4.31
P-001025,2025-03-01,3,224.1,39.0,10,6,46.3,79.7,4,3.62
P-001025,2025-04-01,4,213.5,39.2,5,6,46.2,69.6,4,4.33
P-001025,2025-05-01,5,223.7,33.2,7,7,48.0,72.6,4,3.65
P-001025,2025-06-01,6,124.3,0.0,0,3,120.0,5.0,1,1.0
P-001025,2025-07-01,7,175.9,7.3,3,3,95.1,20.5,1,1.07
P-001025,2025-08-01,8,174.7,5.8,1,4,95.7,17.1,1,1.26
P-001025,2025-09-01,9,173.5,4.6,1,4,96.2,16.0,1,1.21
P-001025,2025-10-01,10,181.5,5.7,1,6,95.7,20.2,1,1.02
P-001025,2025-11-01,11,170.1,3.5,0,4,96.6,12.9,1,1.36
P-001025,2025-12-01,12,175.3,5.7,2,5,95.7,19.2,1,1.12
P-001026,2025-01-01,1,186.0,10.1,3,4,89.4,28.2,2,1.59
P-001026,2025-02-01,2,178.8,4.7,0,3,93.5,16.8,2,1.52
P-001026,2025-03-01,3,181.7,8.8,3,6,89.4,27.5,2,1.62
P-001026,2025-04-01,4,179.7,6.7,2,3,89.6,20.7,2,1.0
P-001026,2025-05-01,5,180.4,4.7,4,4,90.6,25.7,2,1.71
P-001026,2025-06-01,6,172.3,3.5,4,4,94.9,21.5,2,1.7
P-001026,2025-07-01,7,183.4,8.4,4,5,87.9,29.0,2,1.5
P-001026,2025-08-01,8,173.6,8.0,0,5,92.6,18.9,2,1.93
P-001026,2025-09-01,9,178.8,2.8,0,3,95.3,14.6,2,1.08
P-001026,2025-10-01,10,177.4,3.7,1,5,94.9,17.9,2,1.24
P-001026,2025-11-01,11,173.1,4.1,1,4,100.4,15.4,2,1.44
P-001026,2025-12-01,12,174.4,8.5,1,4,88.4,19.9,2,1.45
P-001027,2025-01-01,1,191.3,21.5,3,6,73.4,39.6,3,1.79
P-001027,2025-02-01,2,182.4,12.7,3,4,76.9,32.8,3,2.54
P-001027,2025-03-01,3,181.4,15.5,2,6,75.8,32.7,3,2.24
P-001027,2025-04-01,4,228.1,49.6,7,14,44.2,87.9,5,4.27
P-001027,2025-05-01,5,234.4,47.4,6,10,38.2,85.5,5,4.06
P-001027,2025-06-01,6,245.9,49.7,9,10,40.3,95.0,5,4.05
P-001027,2025-07-01,7,249.0,56.0,6,12,44.8,95.1,5,4.4
P-001027,2025-08-01,8,244.5,48.8,6,8,40.2,89.3,5,4.65
P-001027,2025-09-01,9,247.4,51.8,8,8,41.0,94.2,5,4.4
P-001027,2025-10-01,10,250.7,48.3,9,9,39.3,97.6,5,4.84
P-001027,2025-11-01,11,253.2,62.4,13,10,41.7,98.0,5,4.58
P-001027,2025-12-01,12,261.2,47.9,10,13,37.1,98.0,5,4.64
P-001028,2025-01-01,1,184.4,18.4,1,4,74.6,34.0,3,2.97
P-001028,2025-02-01,2,186.6,16.3,1,4,75.5,35.1,3,3.5
P-001028,2025-03-01,3,192.1,20.3,5,5,73.9,45.3,3,3.14
P-001028,2025-04-01,4,231.1,48.4,7,14,45.0,88.0,5,4.15
P-001028,2025-05-01,5,245.9,39.1,11,12,38.3,97.2,5,4.67
P-001028,2025-06-01,6,240.7,44.4,8,10,35.7,91.8,5,4.7
P-001028,2025-07-01,7,255.4,47.8,7,11,41.8,96.3,5,4.71
P-001028,2025-08-01,8,252.2,48.3,10,9,36.0,98.0,5,4.82
P-001028,2025-09-01,9,256.1,51.3,9,10,35.6,98.0,5,4.61
P-001028,2025-10-01,10,265.1,52.9,5,10,37.7,98.0,5,4.58
P-001028,2025-11-01,11,264.4,65.0,10,11,37.8,98.0,5,4.17
P-001028,2025-12-01,12,254.1,56.0,14,14,33.8,98.0,5,3.99
P-001029,2025-01-01,1,172.4,8.2,1,6,89.3,21.5,2,1.95
P-001029,2025-02-01,2,176.2,6.2,3,3,95.6,19.8,2,1.0
P-001029,2025-03-01,3,173.0,9.6,4,4,88.1,23.8,2,1.0
P-001029,2025-04-01,4,174.6,6.8,1,6,91.4,21.0,2,1.81
P-001029,2025-05-01,5,172.6,9.7,3,3,88.0,23.5,2,1.82
P-001029,2025-06-01,6,177.3,3.9,3,5,96.0,22.2,2,1.67
P-001029,2025-07-01,7,169.7,3.7,4,5,94.5,21.2,2,1.58
P-001029,2025-08-01,8,171.0,6.4,0,4,92.0,16.1,2,1.65
P-001029,2025-09-01,9,166.0,0.9,2,3,97.8,12.3,2,1.13
P-001029,2025-10-01,10,173.5,12.0,1,6,88.9,21.9,2,1.27
P-001029,2025-11-01,11,165.1,9.8,1,5,87.2,20.0,2,2.21
P-001029,2025-12-01,12,174.6,6.4,1,5,90.8,19.2,2,1.37
P-001030,2025-01-01,1,188.0,11.6,1,7,77.3,31.5,3,2.0
P-001030,2025-02-01,2,189.6,14.7,5,4,76.1,39.8,3,2.64
P-001030,2025-03-01,3,189.3,13.5,3,5,76.6,34.1,3,1.72
P-001030,2025-04-01,4,236.7,45.9,5,7,44.5,81.1,5,4.18
P-001030,2025-05-01,5,238.2,37.5,9,13,38.6,90.9,5,4.6
P-001030,2025-06-01,6,246.8,48.2,8,8,38.4,93.6,5,4.69
P-001030,2025-07-01,7,240.7,45.8,9,12,40.2,94.2,5,4.54
P-001030,2025-08-01,8,262.2,52.5,10,12,37.0,98.0,5,4.25
P-001030,2025-09-01,9,261.4,58.0,9,10,35.5,98.0,5,4.63
P-001030,2025-10-01,10,257.8,47.7,14,13,32.9,98.0,5,4.22
P-001030,2025-11-01,11,262.0,58.5,14,11,33.6,98.0,5,4.23
P-001030,2025-12-01,12,264.3,52.0,14,9,36.1,98.0,5,4.72
P-001031,2025-01-01,1,173.6,4.9,4,3,90.4,22.8,2,1.7
P-001031,2025-02-01,2,169.6,5.9,1,4,93.2,16.9,2,1.69
P-001031,2025-03-01,3,175.0,1.8,0,5,92.2,15.9,2,1.53
P-001031,2025-04-01,4,169.2,6.2,2,5,93.3,19.1,2,1.64
P-001031,2025-05-01,5,176.6,5.9,2,3,95.5,20.1,2,1.75
P-001031,2025-06-01,6,170.4,8.8,1,3,87.6,17.1,2,1.01
P-001031,2025-07-01,7,176.2,5.0,1,5,87.5,19.4,2,1.23
P-001031,2025-08-01,8,172.4,7.1,4,5,98.4,22.2,2,1.35
P-001031,2025-09-01,9,172.3,5.4,1,3,96.5,15.5,2,1.37
P-001031,2025-10-01,10,177.6,8.4,3,4,91.2,22.8,2,1.0
P-001031,2025-11-01,11,172.8,4.8,2,6,90.2,19.7,2,1.12
P-001031,2025-12-01,12,172.7,2.3,0,6,94.4,16.2,2,1.82
P-001032,2025-01-01,1,183.7,9.1,4,4,86.4,30.2,2,2.01
P-001032,2025-02-01,2,185.1,11.3,2,5,85.5,29.7,2,2.24
P-001032,2025-03-01,3,179.2,10.1,1,6,85.9,23.0,2,1.01
P-001032,2025-04-01,4,209.9,29.4,4,10,52.2,63.0,3,3.89
P-001032,2025-05-01,5,210.0,44.1,5,6,47.1,68.0,3,3.45
P-001032,2025-06-01,6,231.5,37.3,9,9,46.8,80.7,4,3.18
P-001032,2025-07-01,7,221.9,43.0,7,9,49.0,77.0,3,3.57
P-001032,2025-08-01,8,226.3,30.4,6,10,55.3,70.8,3,3.44
P-001032,2025-09-01,9,175.7,16.1,3,5,83.6,28.7,2,1.55
P-001032,2025-10-01,10,180.6,12.2,4,6,85.1,31.0,2,1.59
P-001032,2025-11-01,11,182.6,10.4,1,6,85.8,26.4,2,1.82
P-001032,2025-12-01,12,178.6,15.1,2,5,84.0,27.7,2,1.58
P-001033,2025-01-01,1,177.4,9.2,1,6,87.6,22.7,2,1.42
P-001033,2025-02-01,2,180.1,5.4,1,5,90.7,20.1,2,1.11
P-001033,2025-03-01,3,176.2,5.2,1,3,94.6,18.5,2,1.89
P-001033,2025-04-01,4,178.1,8.7,1,5,88.1,21.9,3,1.36
P-001033,2025-05-01,5,172.8,4.5,3,4,93.6,20.5,2,1.6
P-001033,2025-06-01,6,168.1,3.6,3,3,91.1,18.4,2,1.67
P-001033,2025-07-01,7,173.1,4.2,4,4,94.2,21.6,2,1.42
P-001033,2025-08-01,8,177.9,9.8,2,5,93.6,22.8,2,1.33
P-001033,2025-09-01,9,176.3,1.4,3,5,94.9,20.8,2,1.61
P-001033,2025-10-01,10,170.0,2.5,2,4,93.2,17.3,2,1.67
P-001033,2025-11-01,11,178.5,9.8,2,6,93.0,24.3,2,1.55
P-001033,2025-12-01,12,174.5,8.2,3,4,87.5,24.5,2,1.89
P-001034,2025-01-01,1,172.1,4.9,4,6,86.7,24.5,2,1.51
P-001034,2025-02-01,2,170.3,3.2,2,6,96.1,18.2,2,1.6
P-001034,2025-03-01,3,173.8,0.0,2,5,93.3,17.9,2,1.55
P-001034,2025-04-01,4,176.1,6.3,0,5,95.2,17.9,2,1.66
P-001034,2025-05-01,5,173.5,4.1,4,5,95.8,21.0,2,1.01
P-001034,2025-06-01,6,172.8,8.1,1,3,92.7,18.1,2,1.59
P-001034,2025-07-01,7,164.9,6.8,1,4,86.4,16.3,2,1.44
P-001034,2025-08-01,8,175.6,4.7,4,4,91.3,23.6,2,1.59
P-001034,2025-09-01,9,176.7,8.9,2,5,93.3,22.9,2,1.69
P-001034,2025-10-01,10,174.6,2.6,2,5,93.9,18.5,2,1.3
P-001034,2025-11-01,11,174.1,2.7,3,3,91.9,20.3,2,1.77
P-001034,2025-12-01,12,169.1,6.2,1,4,90.9,18.8,2,2.3
P-001035,2025-01-01,1,175.6,6.7,1,5,94.4,18.5,2,1.17
P-001035,2025-02-01,2,183.3,3.8,2,5,93.3,22.1,2,1.29
P-001035,2025-03-01,3,181.7,9.6,4,4,90.1,27.7,2,1.48
P-001035,2025-04-01,4,182.5,8.3,2,4,91.9,22.9,3,1.13
P-001035,2025-05-01,5,181.3,7.7,1,5,90.7,22.2,2,1.43
P-001035,2025-06-01,6,181.4,6.1,2,5,98.0,22.3,2,1.57
P-001035,2025-07-01,7,188.8,6.6,4,5,98.3,28.2,2,1.53
P-001035,2025-08-01,8,184.7,8.9,2,5,95.6,26.2,2,2.05
P-001035,2025-09-01,9,183.1,6.4,4,4,88.3,27.5,2,1.58
P-001035,2025-10-01,10,184.7,9.4,1,5,85.4,24.5,2,1.19
P-001035,2025-11-01,11,182.4,8.5,4,7,91.0,30.1,2,1.78
P-001035,2025-12-01,12,183.5,2.7,2,5,91.5,22.9,2,1.63
P-001036,2025-01-01,1,179.3,10.7,3,4,87.7,27.3,2,1.95
P-001036,2025-02-01,2,181.0,3.3,1,3,90.7,19.1,2,1.49
P-001036,2025-03-01,3,222.7,31.8,6,7,45.4,71.3,4,3.97
P-001036,2025-04-01,4,224.7,42.0,7,11,42.4,81.6,4,4.15
P-001036,2025-05-01,5,216.9,33.0,7,12,45.1,74.1,3,3.69
P-001036,2025-06-01,6,228.6,38.2,6,9,43.5,77.8,3,4.02
P-001036,2025-07-01,7,226.2,37.8,7,7,43.7,77.6,4,4.22
P-001036,2025-08-01,8,221.0,36.8,10,11,43.9,82.6,4,4.06
P-001036,2025-09-01,9,227.8,42.1,9,10,42.4,84.5,4,3.8
P-001036,2025-10-01,10,179.0,12.1,2,6,87.2,27.2,2,1.82
P-001036,2025-11-01,11,177.5,8.6,3,5,88.6,25.2,2,1.52
P-001036,2025-12-01,12,173.6,6.1,1,4,89.6,19.2,2,1.75
P-001037,2025-01-01,1,169.6,1.4,2,3,92.3,15.6,2,1.47
P-001037,2025-02-01,2,176.9,2.8,2,3,95.0,18.0,2,1.37
P-001037,2025-03-01,3,178.3,6.7,1,3,96.3,19.0,2,1.68
P-001037,2025-04-01,4,174.7,3.5,4,4,91.8,23.2,2,1.76
P-001037,2025-05-01,5,177.1,7.9,0,3,88.5,18.3,2,1.43
P-001037,2025-06-01,6,184.3,6.7,2,4,94.3,23.2,2,1.46
P-001037,2025-07-01,7,187.4,0.0,2,6,93.1,22.5,2,1.21
P-001037,2025-08-01,8,181.9,13.8,4,5,90.7,29.5,2,1.25
P-001037,2025-09-01,9,174.1,5.8,1,4,93.2,18.2,2,1.6
P-001037,2025-10-01,10,185.2,10.5,3,4,88.4,27.8,2,1.41
P-001037,2025-11-01,11,177.6,6.2,4,5,89.6,27.3,2,2.14
P-001037,2025-12-01,12,190.8,7.0,0,4,89.3,23.7,2,1.6
P-001038,2025-01-01,1,175.8,13.5,3,6,86.6,27.3,2,1.33
P-001038,2025-02-01,2,176.4,9.2,0,7,88.3,21.7,2,1.6
P-001038,2025-03-01,3,232.5,39.9,4,11,43.0,77.0,4,3.61
P-001038,2025-04-01,4,226.7,47.0,8,9,40.9,84.4,3,3.91
P-001038,2025-05-01,5,227.7,36.0,8,9,44.2,79.0,3,3.68
P-001038,2025-06-01,6,207.9,36.5,4,11,44.1,67.2,3,3.81
P-001038,2025-07-01,7,228.8,40.6,10,11,42.8,86.3,4,3.73
P-001038,2025-08-01,8,220.5,42.0,10,11,42.4,84.7,3,4.0
P-001038,2025-09-01,9,221.5,41.9,11,10,42.4,85.7,3,3.87
P-001038,2025-10-01,10,174.5,10.1,2,3,88.0,22.9,2,1.9
P-001038,2025-11-01,11,178.0,8.1,1,6,88.8,23.5,2,1.93
P-001038,2025-12-01,12,180.4,8.6,0,4,88.6,21.8,2,2.0
P-001039,2025-01-01,1,173.6,6.7,0,5,90.3,18.3,2,1.75
P-001039,2025-02-01,2,176.8,6.1,2,4,86.4,21.3,2,1.22
P-001039,2025-03-01,3,173.6,2.0,4,4,92.0,21.6,2,1.57
P-001039,2025-04-01,4,179.2,4.3,2,5,92.3,21.3,2,1.39
P-001039,2025-05-01,5,181.8,6.2,2,5,87.9,23.8,3,1.35
P-001039,2025-06-01,6,181.0,1.3,0,5,95.7,17.3,2,1.6
P-001039,2025-07-01,7,172.4,6.3,3,4,95.3,21.8,2,2.03
P-001039,2025-08-01,8,176.6,1.6,2,5,93.5,18.7,2,1.23
P-001039,2025-09-01,9,175.1,5.0,3,5,87.8,23.1,2,1.57
P-001039,2025-10-01,10,188.5,4.2,4,5,93.4,27.4,2,1.27
P-001039,2025-11-01,11,184.9,7.4,1,6,90.4,24.7,2,1.69
P-001039,2025-12-01,12,177.2,4.4,0,7,89.3,19.2,2,1.37
P-001040,2025-01-01,1,169.2,3.7,4,5,90.7,22.4,2,1.83
P-001040,2025-02-01,2,171.4,1.5,3,6,92.4,19.4,2,1.23
P-001040,2025-03-01,3,167.5,5.1,3,5,92.7,19.0,2,1.34
P-001040,2025-04-01,4,176.3,8.1,3,5,89.2,23.6,3,1.17
P-001040,2025-05-01,5,171.7,10.0,4,5,87.7,25.2,3,1.36
P-001040,2025-06-01,6,167.1,5.2,2,4,89.5,18.2,2,1.71
P-001040,2025-07-01,7,170.6,2.1,2,5,92.1,18.5,2,1.79
P-001040,2025-08-01,8,169.1,6.3,3,6,89.5,20.9,2,1.15
P-001040,2025-09-01,9,171.9,7.5,0,4,91.9,18.4,2,2.28
P-001040,2025-10-01,10,168.0,3.3,1,5,95.6,14.6,2,1.35
P-001040,2025-11-01,11,171.1,5.1,3,6,98.0,19.7,2,1.22
P-001040,2025-12-01,12,168.4,8.1,1,6,92.0,18.3,2,1.43
P-001041,2025-01-01,1,171.8,18.7,2,5,82.5,27.6,2,1.79
P-001041,2025-02-01,2,166.5,14.4,4,3,84.2,25.8,2,1.84
P-001041,2025-03-01,3,170.7,12.1,4,3,85.2,26.2,2,1.89
P-001041,2025-04-01,4,216.8,37.4,4,7,47.8,68.0,3,4.04
P-001041,2025-05-01,5,201.2,33.9,6,6,40.5,64.9,4,3.99
P-001041,2025-06-01,6,198.9,26.0,4,7,47.0,58.3,4,4.54
P-001041,2025-07-01,7,198.4,38.4,4,10,40.0,65.2,3,4.0
P-001041,2025-08-01,8,196.2,33.1,7,10,52.6,65.6,4,4.26
P-001041,2025-09-01,9,169.4,3.2,2,4,88.7,18.0,2,1.59
P-001041,2025-10-01,10,163.8,2.7,4,5,88.9,21.1,2,2.13
P-001041,2025-11-01,11,174.1,10.2,3,5,85.9,26.1,2,1.88
P-001041,2025-12-01,12,178.1,4.3,1,5,88.3,21.1,2,1.79
P-001042,2025-01-01,1,190.9,14.6,2,5,76.2,34.5,3,2.07
P-001042,2025-02-01,2,180.1,17.0,1,5,75.2,32.2,3,2.89
P-001042,2025-03-01,3,201.5,11.1,5,5,77.6,41.6,3,2.12
P-001042,2025-04-01,4,230.1,48.7,10,11,39.9,92.4,5,4.43
P-001042,2025-05-01,5,240.4,53.1,9,9,44.8,92.4,5,3.8
P-001042,2025-06-01,6,238.3,52.9,9,12,44.6,95.2,5,4.47
P-001042,2025-07-01,7,249.6,48.6,5,12,38.1,93.3,5,5.0
P-001042,2025-08-01,8,249.3,50.6,11,12,42.3,98.0,5,4.2
P-001042,2025-09-01,9,252.8,56.6,12,9,41.1,98.0,5,4.77
P-001042,2025-10-01,10,255.4,52.6,10,12,38.0,98.0,5,4.47
P-001042,2025-11-01,11,260.1,49.4,10,13,32.7,98.0,5,4.77
P-001042,2025-12-01,12,257.8,48.2,12,13,38.8,98.0,5,4.15
P-001043,2025-01-01,1,189.8,5.3,1,4,92.3,23.8,2,1.64
P-001043,2025-02-01,2,185.8,12.2,3,5,87.6,29.0,2,1.18
P-001043,2025-03-01,3,189.2,6.5,2,6,94.5,27.5,2,1.96
P-001043,2025-04-01,4,185.5,5.1,2,5,93.7,24.2,2,1.61
P-001043,2025-05-01,5,195.2,7.7,2,3,89.7,26.6,2,1.02
P-001043,2025-06-01,6,182.0,4.6,2,3,94.8,22.1,2,1.95
P-001043,2025-07-01,7,182.5,7.2,0,6,95.3,21.6,2,1.81
P-001043,2025-08-01,8,186.6,6.2,4,4,90.5,27.6,2,1.37
P-001043,2025-09-01,9,185.4,6.9,2,5,93.7,24.4,2,1.41
P-001043,2025-10-01,10,187.6,6.7,2,5,88.1,26.7,2,1.64
P-001043,2025-11-01,11,186.5,8.9,1,5,91.3,24.6,2,1.52
P-001043,2025-12-01,12,192.8,5.1,4,3,86.2,29.9,2,1.53
P-001044,2025-01-01,1,176.0,6.8,1,4,87.3,20.6,2,1.69
P-001044,2025-02-01,2,165.0,8.5,1,6,86.6,18.7,2,1.61
P-001044,2025-03-01,3,176.7,10.2,1,4,85.9,23.4,2,2.03
P-001044,2025-04-01,4,214.7,26.0,5,6,53.3,61.4,3,3.65
P-001044,2025-05-01,5,200.3,32.6,5,7,42.8,62.6,3,3.96
P-001044,2025-06-01,6,202.6,29.2,4,10,47.5,60.5,3,3.59
P-001044,2025-07-01,7,206.9,35.1,10,11,44.2,76.4,3,3.87
P-001044,2025-08-01,8,205.3,34.3,4,10,43.3,64.3,3,3.57
P-001044,2025-09-01,9,165.6,10.4,3,4,85.8,21.9,2,1.62
P-001044,2025-10-01,10,160.5,8.3,1,3,86.7,15.8,2,1.91
P-001044,2025-11-01,11,164.5,7.5,1,5,87.0,18.8,2,2.16
P-001044,2025-12-01,12,168.2,14.1,3,3,84.3,24.3,2,1.75
P-001045,2025-01-01,1,179.6,9.2,2,5,94.3,23.2,1,1.41
P-001045,2025-02-01,2,222.2,35.4,7,8,47.4,73.9,4,3.7
P-001045,2025-03-01,3,224.2,37.6,7,6,46.7,75.0,4,3.98
P-001045,2025-04-01,4,227.8,33.9,4,11,47.8,71.7,4,3.52
P-001045,2025-05-01,5,223.6,42.1,4,7,45.4,71.7,4,3.61
P-001045,2025-06-01,6,124.7,0.0,0,3,120.0,5.0,1,1.0
P-001045,2025-07-01,7,171.4,3.9,1,6,96.4,16.4,1,1.28
P-001045,2025-08-01,8,180.3,7.8,1,6,94.9,21.4,1,1.28
P-001045,2025-09-01,9,171.6,0.9,0,4,97.6,11.5,1,1.07
P-001045,2025-10-01,10,177.0,2.1,2,3,97.2,17.2,1,1.31
P-001045,2025-11-01,11,177.6,4.0,0,6,96.4,16.2,1,1.0
P-001045,2025-12-01,12,175.8,4.6,1,4,96.2,17.9,1,1.66
P-001046,2025-01-01,1,169.6,13.1,2,4,84.7,23.0,2,1.62
P-001046,2025-02-01,2,167.9,2.2,3,6,89.1,20.1,2,1.64
P-001046,2025-03-01,3,179.0,6.5,2,4,87.4,23.2,2,1.68
P-001046,2025-04-01,4,220.2,42.8,5,8,40.5,76.8,3,4.73
P-001046,2025-05-01,5,204.2,23.0,6,12,49.7,63.3,3,3.84
P-001046,2025-06-01,6,210.2,36.2,4,7,46.0,66.1,4,4.3
P-001046,2025-07-01,7,210.2,31.9,4,6,44.0,60.6,3,2.92
P-001046,2025-08-01,8,207.9,35.8,5,8,43.8,64.2,3,2.85
P-001046,2025-09-01,9,170.1,9.9,2,3,86.0,21.4,2,1.83
P-001046,2025-10-01,10,174.3,12.6,2,4,84.9,23.6,2,1.29
P-001046,2025-11-01,11,171.0,6.8,3,5,87.3,22.4,2,1.52
P-001046,2025-12-01,12,175.8,9.1,2,5,86.4,23.1,2,1.35
P-001047,2025-01-01,1,176.5,2.4,0,5,91.7,16.7,2,1.51
P-001047,2025-02-01,2,181.7,3.1,0,3,94.9,17.7,2,1.82
P-001047,2025-03-01,3,185.6,6.2,1,5,92.0,23.6,2,1.73
P-001047,2025-04-01,4,182.5,5.2,1,6,90.7,22.1,3,1.37
P-001047,2025-05-01,5,180.6,4.2,3,5,98.6,21.3,2,1.0
P-001047,2025-06-01,6,177.0,3.0,2,5,94.2,19.9,2,1.48
P-001047,2025-07-01,7,170.7,7.1,0,4,92.1,17.3,2,2.06
P-001047,2025-08-01,8,181.6,7.3,3,5,88.2,25.3,2,1.16
P-001047,2025-09-01,9,178.0,11.4,1,6,89.6,24.6,2,1.88
P-001047,2025-10-01,10,180.4,7.4,2,4,92.2,22.9,2,1.58
P-001047,2025-11-01,11,182.0,8.5,4,3,91.6,25.7,2,1.2
P-001047,2025-12-01,12,172.0,7.3,2,6,90.9,20.0,2,1.0
P-001048,2025-01-01,1,173.9,3.7,4,6,93.5,23.7,2,1.68
P-001048,2025-02-01,2,172.6,6.9,2,4,95.7,18.8,2,1.39
P-001048,2025-03-01,3,167.7,13.5,4,7,87.9,26.2,2,1.23
P-001048,2025-04-01,4,166.4,2.7,0,5,95.5,11.3,2,1.0
P-001048,2025-05-01,5,172.1,8.4,2,6,91.5,21.2,2,1.32
P-001048,2025-06-01,6,169.9,9.3,2,4,90.9,20.8,2,1.79
P-001048,2025-07-01,7,171.3,1.2,1,5,94.3,15.2,2,1.39
P-001048,2025-08-01,8,176.7,7.2,1,3,89.1,19.1,2,1.31
P-001048,2025-09-01,9,171.1,11.3,2,5,91.7,21.4,2,1.34
P-001048,2025-10-01,10,169.7,8.9,1,3,88.8,17.3,2,1.27
P-001048,2025-11-01,11,169.9,11.2,4,4,89.1,24.2,2,1.36
P-001048,2025-12-01,12,171.0,1.6,2,5,96.4,16.7,2,1.45
P-001049,2025-01-01,1,169.1,3.6,1,3,96.6,13.3,1,1.23
P-001049,2025-02-01,2,222.0,34.7,5,6,47.6,68.7,4,3.66
P-001049,2025-03-01,3,214.3,40.3,4,6,45.9,66.4,4,3.43
P-001049,2025-04-01,4,218.3,34.0,4,8,47.8,67.9,4,4.12
P-001049,2025-05-01,5,218.4,34.9,5,8,47.5,68.5,4,3.5
P-001049,2025-06-01,6,119.8,0.0,0,3,120.0,5.0,1,1.0
P-001049,2025-07-01,7,165.4,9.7,1,5,94.1,17.1,1,1.53
P-001049,2025-08-01,8,176.4,2.3,1,3,97.1,15.4,1,1.3
P-001049,2025-09-01,9,171.8,3.7,1,4,96.5,16.6,1,1.89
P-001049,2025-10-01,10,168.2,6.0,2,4,95.6,17.3,1,1.54
P-001049,2025-11-01,11,168.7,7.8,2,3,94.9,17.3,1,1.37
P-001049,2025-12-01,12,174.0,2.4,0,3,97.0,14.2,1,1.8
P-001050,2025-01-01,1,175.7,6.2,3,3,94.6,22.4,2,2.01
